,id,id,projectName,test_name,isFlaky,java_keywords,prediction
0,10307.0,1.0,apache-ambari,org.apache.ambari.server.agent.testheartbeathandler.testheartbeat,0.0,"['new', 'null', 'null', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",False
1,10308.0,1.0,apache-ambari,org.apache.ambari.server.agent.testheartbeathandler.teststatusheartbeat,0.0,"['new', 'null', 'null', 'new', 'final', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",False
8,10317.0,0.0,apache-ambari,org.apache.ambari.server.agent.testheartbeathandler.teststatecommandsatregistration,0.0,"['new', 'new', 'class', 'new', 'null', 'null', 'new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",False
19,10338.0,0.0,apache-ambari,org.apache.ambari.server.security.authorization.ambarilocaluserdetailsservicetest.testloaduserbyusername,0.0,"['public', 'void', 'throws']",False
25,10349.0,0.0,apache-ambari,org.apache.ambari.server.security.authorization.ldapserverpropertiestest.testgetldapurls,0.0,"['true', 'public', 'void', 'throws']",False
30,10354.0,1.0,apache-ambari,org.apache.ambari.server.api.handlers.deletehandlertest.testhandlerequest__asynchronous,0.0,"['class', 'class', 'class', 'class', 'class', 'class', 'class', 'new', 'new', 'null', 'new', 'boolean', 'false', 'boolean', 'false', 'for', 'if', 'true', 'else', 'if', 'true', 'else', 'public', 'void']",False
38,10362.0,0.0,apache-ambari,org.apache.ambari.server.api.handlers.updatehandlertest.testhandlerequest__synchronous,0.0,"['class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'new', 'new', 'new', 'boolean', 'false', 'boolean', 'false', 'for', 'if', 'true', 'else', 'if', 'true', 'else', 'public', 'void']",False
47,10371.0,0.0,apache-ambari,org.apache.ambari.server.api.query.queryimpltest.testaddproperty__localcategory,0.0,"['class', 'class', 'class', 'new', 'new', 'new', 'null', 'new', 'null', 'null', 'null', 'public', 'void']",False
81,10411.0,0.0,apache-ambari,org.apache.ambari.server.api.services.componentservicetest.testupdatecomponents,0.0,"['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'false', 'false', 'new', 'null', 'public', 'void']",False
91,10421.0,0.0,apache-ambari,org.apache.ambari.server.api.services.serviceservicetest.testdeleteservice,0.0,"['class', 'class', 'new', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'class', 'false', 'false', 'new', 'public', 'void']",False
113,10443.0,1.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testlongand,0.0,"['new', 'new', 'new', 'public', 'void']",False
114,10444.0,1.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testsimpleor,0.0,"['new', 'new', 'new', 'new', 'public', 'void']",False
129,10459.0,1.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testgreaterlong,0.0,"['new', 'new', 'new', 'public', 'void']",False
133,10463.0,1.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testgreaterthanequaltolong,0.0,"['new', 'new', 'new', 'public', 'void']",False
137,10467.0,1.0,apache-ambari,org.apache.ambari.server.controller.utilities.predicatebuildertest.testlesslong,0.0,"['new', 'new', 'new', 'public', 'void']",False
155,10491.0,0.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testcreateservicecomponentwithconfigs,1.0,"['public', 'void']",True
165,10501.0,1.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgetclusterswithfilters,1.0,"['new', 'new', 'new', 'new', 'null', 'null', 'null', 'null', 'new', 'null', 'null', 'null', 'new', 'null', 'null', 'null', 'new', 'null', 'null', 'null', 'public', 'void', 'throws']",True
171,10507.0,1.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgetservicecomponenthostswithfilters,1.0,"['new', 'false', 'false', 'false', 'false', 'false', 'false', 'new', 'null', 'null', 'null', 'null', 'null', 'null', 'try', 'for', 'catch', 'new', 'null', 'null', 'null', 'null', 'null', 'new', 'null', 'null', 'null', 'null', 'new', 'null', 'null', 'null', 'null', 'new', 'null', 'null', 'null', 'null', 'new', 'null', 'null', 'null', 'null', 'new', 'null', 'null', 'null', 'new', 'null', 'null', 'null', 'new', 'null', 'null', 'null', 'new', 'null', 'null', 'null', 'new', 'null', 'new', 'null', 'null', 'new', 'null', 'null', 'null', 'null', 'new', 'null', 'null', 'new', 'null', 'null', 'null', 'null', 'new', 'public', 'void', 'throws']",True
174,10510.0,1.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testserviceupdateinvalidrequest,1.0,"['null', 'try', 'null', 'for', 'for', 'catch', 'new', 'new', 'null', 'null', 'new', 'try', 'new', 'null', 'new', 'null', 'for', 'catch', 'try', 'new', 'null', 'new', 'null', 'for', 'catch', 'try', 'new', 'null', 'new', 'null', 'for', 'catch', 'public', 'void', 'throws']",True
185,10522.0,0.0,apache-ambari,org.apache.ambari.server.controller.ambarimanagementcontrollertest.testgetusers,1.0,"['new', 'null', 'public', 'void', 'throws']",True
