id,projectName,test_name,isFlaky,tokenList,java_keywords,javaKeysCounter,abstract_keyword,assert_keyword,boolean_keyword,break_keyword,byte_keyword,case_keyword,catch_keyword,char_keyword,class_keyword,continue_keyword,default_keyword,do_keyword,double_keyword,else_keyword,enum_keyword,exports_keyword,extends_keyword,final_keyword,finally_keyword,float_keyword,for_keyword,if_keyword,implements_keyword,import_keyword,instanceof_keyword,int_keyword,interface_keyword,long_keyword,modules_keyword,native_keyword,new_keyword,package_keyword,private_keyword,protected_keyword,public_keyword,requires_keyword,return_keyword,short_keyword,static_keyword,strictfp_keyword,super_keyword,switch_keyword,synchronized_keyword,this_keyword,throw_keyword,throws_keyword,transient_keyword,try_keyword,void_keyword,volatile_keyword,while_keyword,true_keyword,null_keyword,false_keyword,const_keyword,goto_keyword,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
4199,apache-incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.referenceannotationbeanpostprocessortest.test,0,"['sayname', 'getdemoservice', 'equals', 'from', 'config', 'getdemoservicefromancestor', 'testbean', 'get', 'null', 'demoservice', 'context', 'service', 'bean', 'exception', 'demo', 'annotationconfigapplicationcontext', 'name', 'ancestor', 'mercy', 'say', 'annotation', 'getdemoservicefromparent', 'assertnotnull', 'test', 'getbean', 'parent', 'assertequals', 'not', 'close', 'assert', 'application']","['new', 'class', 'class', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,6,20,0.843,96,33,0,0,0,0,0,0,1,1,7
4200,apache-incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.referenceannotationbeanpostprocessortest.testgetreferencebeans,0,"['equals', 'getdemoservice', 'from', 'config', 'processor', 'getdemoservicefromancestor', 'testbean', 'get', 'testgetreferencebeans', 'link', 'context', 'next', 'service', 'bean', 'demo', 'annotationconfigapplicationcontext', 'post', 'getreferencebeans', 'beanpostprocessor', 'referenceannotationbeanpostprocessor', 'name', 'collection', 'ancestor', 'reference', 'size', 'annotation', 'getdemoservicefromparent', 'test', 'getbean', 'parent', 'beans', 'assertequals', 'iterator', 'referencebean', 'assert', 'application', 'referencebeans']","['public', 'void', 'new', 'class', 'class', 'class']",6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23,4,21,0.606,151,33,0,0,0,0,0,0,1,1,8
4201,apache-incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.referenceannotationbeanpostprocessortest.testgetinjectedfieldreferencebeanmap,0,"['map', 'injection', 'dubbo', 'equals', 'injectedelement', 'metadata', 'org', 'config', 'key', 'url', 'processor', 'injectionmetadata', 'testbean', 'get', 'referencefieldelement', 'getname', 'referencebeanmap', 'element', 'spring', 'context', 'bean', 'getinjectedfieldreferencebeanmap', 'entry', 'testgetinjectedfieldreferencebeanmap', 'set', 'annotationconfigapplicationcontext', 'post', 'beanpostprocessor', 'field', 'entryset', 'geturl', 'class', 'referenceannotationbeanpostprocessor', 'name', 'getclass', 'reference', 'injected', 'size', 'annotation', 'factory', 'getversion', 'getkey', 'test', 'apache', 'getbean', 'value', 'version', 'getvalue', 'beans', 'assertequals', 'referencebean', 'assert', 'application']","['new', 'class', 'class', 'for', 'public', 'void']",6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,4,13,5.009,153,33,0,0,0,0,0,0,1,1,4
4202,apache-incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.referenceannotationbeanpostprocessortest.testgetinjectedmethodreferencebeanmap,0,"['map', 'injection', 'dubbo', 'equals', 'injectedelement', 'metadata', 'org', 'config', 'key', 'url', 'processor', 'injectionmetadata', 'testbean', 'getinjectedmethodreferencebeanmap', 'get', 'referencemethodelement', 'getname', 'referencebeanmap', 'element', 'spring', 'context', 'method', 'bean', 'entry', 'testgetinjectedmethodreferencebeanmap', 'set', 'annotationconfigapplicationcontext', 'post', 'beanpostprocessor', 'entryset', 'geturl', 'class', 'referenceannotationbeanpostprocessor', 'name', 'getclass', 'reference', 'injected', 'size', 'annotation', 'factory', 'getversion', 'getkey', 'test', 'apache', 'getbean', 'value', 'version', 'getvalue', 'beans', 'assertequals', 'referencebean', 'assert', 'application']","['new', 'class', 'class', 'for', 'public', 'void']",6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,4,16,0.478,159,33,0,0,0,0,0,0,1,1,7
4203,apache-incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.referenceannotationbeanpostprocessortest.testmoduleinfo,0,"['map', 'injection', 'testmoduleinfo', 'injectedelement', 'default', 'metadata', 'config', 'defaultmodule', 'processor', 'injectionmetadata', 'testbean', 'getinjectedmethodreferencebeanmap', 'get', 'null', 'getname', 'assertthat', 'referencebeanmap', 'info', 'element', 'context', 'method', 'bean', 'entry', 'set', 'annotationconfigapplicationcontext', 'post', 'beanpostprocessor', 'getmodule', 'entryset', 'nullvalue', 'referenceannotationbeanpostprocessor', 'name', 'monitor', 'getmonitor', 'reference', 'injected', 'annotation', 'test', 'getbean', 'value', 'that', 'getvalue', 'module', 'referencebean', 'assert', 'application']","['new', 'class', 'class', 'for', 'public', 'void']",6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17,2,18,0.662,173,33,0,0,0,0,0,0,1,1,14
4206,apache-incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.dubboconfigbindingbeanpostprocessortest.test,0,"['refresh', 'dubboconfigbindingbeanpostprocessor', 'dubbo', 'equals', 'dubbo-demo-application', 'applicationbean', 'config', 'binding', 'processor', 'add', 'registerbeandefinition', 'get', 'constructor', 'getbeandefinition', 'getname', 'context', 'processorclass', 'bean', 'root', 'annotationconfigapplicationcontext', 'post', 'class', 'name', 'definition', 'arg', 'applicationcontext', 'getclass', 'register', 'annotation', 'rootbeandefinition', 'test', 'addconstructorargvalue', 'value', 'getbean', 'applicationconfig', 'assertequals', 'assert', 'application']","['final', 'new', 'class', 'class', 'public', 'void']",6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,1,9,1.749,23,5,0,0,0,0,0,0,1,1,9
4207,apache-incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.annotationpropertyvaluesadaptertest.test,0,"['getapplication', 'map', 'to', 'put', 'equals', 'getreconnect', 'default', 'is', 'proxy', 'getgroup', 'onconnect', 'getonconnect', 'cache', 'valueof', 'get', 'async', 'isinit', 'group', 'lazy', 'reflection', 'demoservice', 'getsticky', 'collectionutils', 'injvm', 'source', 'loadbalance', 'getstub', 'getparameters', 'field', 'converter', 'api', 'getinterface', 'monitor', 'timeout', 'getmonitor', 'propertyvalues', 'getclient', 'getprotocol', 'mock', 'apache', 'isinjvm', 'version', 'databinder', 'fields', 'actives', 'layer', 'arraytocommadelimitedstring', 'assert', 'owner', 'application', 'property', 'getactives', 'bind', 'find', 'defaultconversionservice', 'getcache', 'sticky', 'adapter', 'getinterfaceclass', 'config', 'getmock', 'mockenvironment', 'registry', 'array', 'findfield', 'getstubevent', 'init', 'comma', 'bean', 'getcluster', 'getlazy', 'tostringmap', 'set', 'demo', 'geturl', 'addconverter', 'localhost', 'collection', 'reference', 'getlistener', 'linked', 'getregistry', 'hash', 'module', 'setdisallowedfields', 'reflectionutils', 'getowner', 'gettimeout', 'getsent', 'generic', 'org', 'consumer', 'url', 'add', 'interface', 'annotationutils', 'check', 'reconnect', 'spring', 'string', 'getannotation', 'override', 'sent', 'class', 'retries', 'callbacks', 'stubevent', 'getlayer', 'protocol', 'client', 'getconsumer', 'isgeneric', 'ischeck', 'value', 'getloadbalance', 'isasync', 'linkedhashmap', 'setproperty', 'validation', 'getvalidation', 'convert', 'stub', 'getfilter', 'dubbo', 'filter', 'binder', 'getconnections', 'key', 'connections', 'utils', 'testbean', 'data', 'of', 'environment', 'ondisconnect', 'listener', 'getondisconnect', 'conversionservice', 'values', 'failover', 'delimited', 'service', 'getretries', 'parameters', 'integer', 'getcallbacks', 'getmodule', 'javassist', 'annotationpropertyvaluesadapter', 'conversion', 'getproxy', 'disallowed', 'annotation', 'getversion', 'test', 'random', 'setconversionservice', 'assertequals', 'cluster', 'referencebean']","['new', 'class', 'class', 'new', 'new', 'new', 'new', 'new', 'public', 'return', 'new', 'public', 'return', 'class', 'true', 'true', 'false', 'true', 'true', 'true', 'true', 'true', 'true', 'default', 'default', 'default', 'default', 'new', 'null', 'null', 'null', 'null', 'null', 'public', 'void']",35,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,1,0,0,1,0,0,0,1,0,0,0,94,41,63,1.693,76,7,0,0,0,1,1,1,1,1,16
4210,apache-incubator-dubbo,org.apache.dubbo.config.spring.beans.factory.annotation.serviceannotationbeanpostprocessortest.test,0,"['hello', 'map', 'services', 'double', 'equals', 'type', 'empty', 'asserttrue', 'key', 'processor', 'servicebean', 'of', 'get', 'beanfactory', 'emptyserviceannotationbeanpostprocessor', 'helloservicesmap', 'getbeansoftype', 'beanpostprocessorsmap', 'contains', 'service', 'string', 'bean', 'helloservice', 'servicebeansmap', 'post', 'containskey', 'doubleserviceannotationbeanpostprocessor', 'size', 'factory', 'processors', 'annotation', 'test', 'beans', 'assertequals', 'assert', 'true', 'serviceannotationbeanpostprocessor']","['class', 'class', 'class', 'public', 'void']",5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21,7,13,0.013,56,20,0,0,0,0,0,0,1,1,3
4211,apache-incubator-dubbo,org.apache.dubbo.config.spring.context.annotation.dubboconfigbindingregistrartest.testregisterbeandefinitionsforsingle,0,"['refresh', 'testregisterbeandefinitionsforsingle', 'equals', 'dubbo-demo-application', 'applicationbean', 'config', 'get', 'definitions', 'getname', 'context', 'bean', 'annotationconfigapplicationcontext', 'testapplicationconfig', 'single', 'name', 'register', 'annotation', 'test', 'getbean', 'applicationconfig', 'for', 'assertequals', 'assert', 'application']","['new', 'class', 'class', 'public', 'void']",5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,9,1.598,24,7,0,0,0,0,0,0,1,1,7
4212,apache-incubator-dubbo,org.apache.dubbo.config.spring.context.annotation.dubboconfigbindingregistrartest.testregisterbeandefinitionsformultiple,0,"['refresh', 'equals', 'dubbo-demo-application', 'applicationbean', 'config', 'multiple', 'get', 'definitions', 'getname', 'context', 'bean', 'testmultipleapplicationconfig', 'testregisterbeandefinitionsformultiple', 'annotationconfigapplicationcontext', 'name', 'register', 'annotation', 'test', 'getbean', 'applicationconfig', 'for', 'assertequals', 'assert', 'application']","['new', 'class', 'class', 'class', 'class', 'public', 'void']",7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22,3,13,0.123,31,7,0,0,0,0,0,0,1,1,9
