id,projectName,test_name,isFlaky,tokenList,java_keywords,javaKeysCounter,abstract_keyword,assert_keyword,boolean_keyword,break_keyword,byte_keyword,case_keyword,catch_keyword,char_keyword,class_keyword,continue_keyword,default_keyword,do_keyword,double_keyword,else_keyword,enum_keyword,exports_keyword,extends_keyword,final_keyword,finally_keyword,float_keyword,for_keyword,if_keyword,implements_keyword,import_keyword,instanceof_keyword,int_keyword,interface_keyword,long_keyword,modules_keyword,native_keyword,new_keyword,package_keyword,private_keyword,protected_keyword,public_keyword,requires_keyword,return_keyword,short_keyword,static_keyword,strictfp_keyword,super_keyword,switch_keyword,synchronized_keyword,this_keyword,throw_keyword,throws_keyword,transient_keyword,try_keyword,void_keyword,volatile_keyword,while_keyword,true_keyword,null_keyword,false_keyword,const_keyword,goto_keyword,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
13379,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testconstructor,0,"['iprotocol', 'extension', 'equals', 'getknownprotocols', 'emptylist', 'empty', 'collections', 'extensions', 'get', 'fail', 'constructor', 'list', 'illegalargumentexception', 'draft', 'exception', 'getknownextensions', 'illegal', 'argument', 'protocols', 'expected', 'protocol', 'known', 'iextension', 'testconstructor', 'size', 'test', 'assertequals', 'assert']","['try', 'new', 'null', 'null', 'catch', 'try', 'new', 'null', 'catch', 'try', 'new', 'null', 'catch', 'new', 'public', 'void', 'throws']",17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,23,5,3,0.001,12,6,0,0,0,0,0,0,2,2,0
13380,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testgetextension,0,"['null', 'get', 'exception', 'extension', 'assertnotnull', 'default', 'defaultextension', 'test', 'testgetextension', 'getextension', 'not', 'assert', 'draft']","['new', 'assert', 'instanceof', 'public', 'void', 'throws']",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,3,0.0,10,7,0,0,0,0,0,0,2,2,0
13381,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testgetknownextensions,0,"['get', 'size', 'exception', 'equals', 'extension', 'default', 'getknownextensions', 'defaultextension', 'test', 'testextension', 'testgetknownextensions', 'assertequals', 'assert', 'known', 'extensions', 'draft']","['new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,3,7,0.001,14,8,0,0,0,0,0,0,2,2,0
13382,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testgetprotocol,0,"['singleton', 'iprotocol', 'extension', 'emptylist', 'empty', 'collections', 'assertnull', 'singletonlist', 'null', 'get', 'testgetprotocol', 'list', 'chat', 'draft', 'as', 'exception', 'handshake', 'handshakedata', 'handshakedataprotocolextension', 'protocol', 'server', 'iextension', 'getprotocol', 'assertnotnull', 'test', 'accept', 'accepthandshakeasserver', 'not', 'assert']","['new', 'new', 'new', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10,4,12,0.001,20,7,0,0,0,0,0,0,2,2,0
13383,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testgetknownprotocols,0,"['singleton', 'iprotocol', 'arraylist', 'equals', 'extension', 'getknownprotocols', 'emptylist', 'empty', 'collections', 'add', 'singletonlist', 'get', 'array', 'list', 'chat', 'draft', 'exception', 'protocols', 'protocol', 'known', 'iextension', 'size', 'test', 'assertequals', 'testgetknownprotocols', 'assert']","['new', 'new', 'new', 'new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,4,11,0.0,18,7,0,0,0,0,0,0,2,2,0
13384,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testcopyinstance,0,"['singleton', 'iprotocol', 'extension', 'equals', 'testcopyinstance', 'testextension', 'getknownprotocols', 'collections', 'singletonlist', 'extensions', 'get', 'instance', 'list', 'chat', 'draft', 'as', 'exception', 'assertnotequals', 'copyinstance', 'handshake', 'getknownextensions', 'handshakedata', 'handshakedataprotocolextension', 'protocols', 'protocol', 'known', 'draftcopy', 'iextension', 'server', 'getprotocol', 'test', 'accept', 'accepthandshakeasserver', 'getextension', 'assertequals', 'not', 'assert', 'copy']","['new', 'new', 'new', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10,2,9,0.001,21,8,1,0,0,0,0,0,2,2,0
13385,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testreset,0,"['singleton', 'iprotocol', 'extension', 'equals', 'default', 'testextension', 'getknownprotocols', 'collections', 'testreset', 'assertnull', 'singletonlist', 'extensions', 'get', 'null', 'extensionlist', 'array', 'assert', 'defaultextension', 'list', 'draft', 'as', 'exception', 'handshake', 'getknownextensions', 'handshakedata', 'handshakedataprotocolextension', 'protocollist', 'protocols', 'protocol', 'known', 'iextension', 'server', 'reset', 'getprotocol', 'test', 'accept', 'accepthandshakeasserver', 'getextension', 'assertequals', 'arraylist']","['new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,4,1,0.088,18,9,2,3,3,3,3,3,3,3,0
13386,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testgetclosehandshaketype,0,"['get', 'testgetclosehandshaketype', 'closehandshaketype', 'getclosehandshaketype', 'exception', 'equals', 'handshake', 'test', 'type', 'twoway', 'assertequals', 'close', 'assert', 'draft']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,0.002,10,8,1,3,3,3,3,3,3,3,0
13387,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testtostring,0,"['singleton', 'to', 'iprotocol', 'extension', 'equals', 'default', 'testextension', 'emptylist', 'empty', 'collections', 'singletonlist', 'defaultextension', 'testtostring', 'list', 'string', 'chat', 'draft', 'as', 'exception', 'handshake', 'tostring', 'handshakedata', 'handshakedataprotocolextension', 'protocol', 'server', 'iextension', 'test', 'accept', 'accepthandshakeasserver', 'assertequals', 'assert']","['new', 'new', 'new', 'new', 'new', 'new', 'public', 'void', 'throws']",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,14,6,12,0.001,25,8,0,0,0,0,0,0,2,2,0
13388,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testequals,0,"['singleton', 'iprotocol', 'equals', 'extension', 'testequals', 'emptylist', 'empty', 'collections', 'singletonlist', 'instance', 'list', 'chat', 'draft', 'as', 'exception', 'assertnotequals', 'copyinstance', 'handshake', 'handshakedata', 'handshakedataprotocolextension', 'handshakedataextension', 'protocol', 'iextension', 'server', 'test', 'accept', 'accepthandshakeasserver', 'handshakedataprotocol', 'assertequals', 'not', 'assert', 'copy']","['new', 'new', 'new', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39,9,33,0.001,44,7,1,0,0,0,0,0,2,2,0
13389,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testhashcode,0,"['singleton', 'iprotocol', 'extension', 'equals', 'emptylist', 'empty', 'collections', 'singletonlist', 'instance', 'list', 'hashcode', 'chat', 'draft', 'as', 'exception', 'assertnotequals', 'copyinstance', 'handshake', 'not', 'handshakedata', 'handshakedataprotocolextension', 'handshakedataextension', 'protocol', 'iextension', 'server', 'test', 'code', 'accept', 'testhashcode', 'accepthandshakeasserver', 'handshakedataprotocol', 'assertequals', 'hash', 'assert', 'copy']","['new', 'new', 'new', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41,11,33,0.014,44,7,0,0,2,2,2,2,4,4,0
