id,projectName,test_name,isFlaky,tokenList,java_keywords,javaKeysCounter,abstract_keyword,assert_keyword,boolean_keyword,break_keyword,byte_keyword,case_keyword,catch_keyword,char_keyword,class_keyword,continue_keyword,default_keyword,do_keyword,double_keyword,else_keyword,enum_keyword,exports_keyword,extends_keyword,final_keyword,finally_keyword,float_keyword,for_keyword,if_keyword,implements_keyword,import_keyword,instanceof_keyword,int_keyword,interface_keyword,long_keyword,modules_keyword,native_keyword,new_keyword,package_keyword,private_keyword,protected_keyword,public_keyword,requires_keyword,return_keyword,short_keyword,static_keyword,strictfp_keyword,super_keyword,switch_keyword,synchronized_keyword,this_keyword,throw_keyword,throws_keyword,transient_keyword,try_keyword,void_keyword,volatile_keyword,while_keyword,true_keyword,null_keyword,false_keyword,const_keyword,goto_keyword,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
13513,apache-httpcore,org.apache.http.impl.testenglishreasonphrasecatalog.testreasonphrases,0,"['getint', 'length', 'getmodifiers', 'final', 'getreason', 'is', 'type', 'isstatic', 'asserttrue', 'status', 'static', 'get', 'null', 'public', 'instance', 'httpstatus', 'getname', 'int', 'modifiers', 'ivalue', 'isfinal', 'catalog', 'phrases', 'string', 'modifier', 'reason', 'exception', 'field', 'gettype', 'publicfields', 'illegal', 'name', 'ispublic', 'getfields', 'phrase', 'text', 'access', 'testreasonphrases', 'assertnotnull', 'http', 'test', 'value', 'fields', 'english', 'not', 'illegalaccessexception', 'assert', 'true', 'englishreasonphrasecatalog']","['class', 'for', 'int', 'final', 'final', 'int', 'if', 'int', 'class', 'final', 'int', 'null', 'final', 'null', 'null', 'for', 'public', 'void', 'throws']",19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,26,4,4,0.012,67,2,0,0,0,0,0,1,2,2,0
13514,apache-httpcore,org.apache.http.impl.testenglishreasonphrasecatalog.teststatusinvalid,0,"['getreason', 'get', 'fail', 'teststatusinvalid', 'assert', 'instance', 'catalog', 'must', 'illegalargumentexception', 'reason', 'exception', 'invalid', 'illegal', 'argument', 'expected', 'phrase', 'thrown', 'test', 'english', 'status', 'englishreasonphrasecatalog']","['try', 'null', 'catch', 'try', 'null', 'catch', 'try', 'null', 'catch', 'public', 'void', 'throws']",12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,17,3,1,0.004,6,2,0,0,0,0,0,0,1,1,0
13515,apache-httpcore,org.apache.http.impl.testenglishreasonphrasecatalog.teststatusall,0,"['get', 'reason', 'exception', 'getreason', 'instance', 'teststatusall', 'test', 'english', 'phrase', 'catalog', 'all', 'status', 'englishreasonphrasecatalog']","['for', 'int', 'null', 'public', 'void', 'throws']",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.049,52,2,0,0,0,0,0,0,1,1,0
13517,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testillegalresponsearg,0,"['expected=', 'reuse', 'exception.class', 'expected=illegalargumentexception.class', 'exception', 'keep', 'test', 'alive', 'illegal', 'keepalive', 'argument', 'strategy', 'context', 'testillegalresponsearg', 'arg', 'reusestrategy', 'response']","['null', 'this', 'public', 'void', 'throws']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0.016,5,3,0,0,0,0,0,0,2,2,0
13518,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testillegalcontextarg,0,"['reuse', 'httpversion', 'keepalive', 'basic', 'context', 'httpresponse', 'ok', 'expected=', 'expected=illegalargumentexception.class', '1', 'exception', 'keep', 'alive', 'illegal', 'argument', 'strategy', 'arg', 'reusestrategy', 'exception.class', 'basichttpresponse', 'http', 'test', 'version', 'testillegalcontextarg', 'response']","['new', 'null', 'public', 'void', 'throws']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.003,9,7,0,0,0,0,1,1,2,2,0
13519,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testnocontentlengthresponsehttp1_0,0,"['assertfalse', 'length', 'reuse', 'httpversion', 'keepalive', 'false', 'basic', 'http1', 'context', 'httpresponse', 'ok', '1', 'exception', 'keep', 'testnocontentlengthresponsehttp1', 'content', 'alive', 'strategy', 'reusestrategy', 'basichttpresponse', 'http', 'test', 'version', 'assert', 'response']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,0.001,12,7,0,0,0,0,1,1,2,2,0
13520,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testnocontentlengthresponsehttp1_1,0,"['assertfalse', 'length', 'reuse', 'httpversion', 'keepalive', 'false', 'basic', 'http1', 'context', 'httpresponse', 'ok', '1', 'exception', 'keep', 'testnocontentlengthresponsehttp1', 'content', 'alive', 'strategy', 'reusestrategy', 'basichttpresponse', 'http', 'test', 'version', 'assert', 'response']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,6,0.019,12,7,0,0,0,0,1,1,2,2,0
13521,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testchunkedcontent,0,"['reuse', 'httpversion', 'asserttrue', 'keepalive', 'add', 'basic', 'transfer-encoding', 'encoding', 'chunked', 'context', 'httpresponse', 'ok', 'header', '1', 'exception', 'keep', 'transfer-', 'content', 'alive', 'testchunkedcontent', 'strategy', 'reusestrategy', 'basichttpresponse', 'addheader', 'http', 'test', 'version', 'assert', 'true', 'response']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,6,0.017,20,10,0,0,0,0,1,1,2,2,0
13522,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testignoreinvalidkeepalive,0,"['assertfalse', 'connection', 'reuse', 'httpversion', 'keepalive', 'add', 'false', 'basic', 'ignore', 'testignoreinvalidkeepalive', 'context', 'httpresponse', 'ok', 'header', '1', 'exception', 'invalid', 'keep', 'alive', 'keep-alive', 'strategy', 'reusestrategy', 'basichttpresponse', 'addheader', 'http', 'test', 'version', 'assert', 'response']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,8,0.002,15,8,0,0,0,0,1,1,2,2,0
13523,apache-httpcore,org.apache.http.impl.testdefaultconnectionreusestrategy.testexplicitclose,0,"['assertfalse', 'explicit', 'connection', 'reuse', 'httpversion', 'keepalive', 'add', 'false', 'basic', 'transfer-encoding', 'encoding', 'chunked', 'context', 'httpresponse', 'ok', 'header', '1', 'exception', 'testexplicitclose', 'keep', 'transfer-', 'alive', 'strategy', 'reusestrategy', 'basichttpresponse', 'addheader', 'http', 'test', 'version', 'close', 'assert', 'response']","['new', 'public', 'void', 'throws']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,6,0.004,16,10,0,0,0,0,1,1,2,2,0
