id,projectName,test_name,isFlaky,tokenList,java_keywords,javaKeysCounter,abstract_keyword,assert_keyword,boolean_keyword,break_keyword,byte_keyword,case_keyword,catch_keyword,char_keyword,class_keyword,continue_keyword,default_keyword,do_keyword,double_keyword,else_keyword,enum_keyword,exports_keyword,extends_keyword,final_keyword,finally_keyword,float_keyword,for_keyword,if_keyword,implements_keyword,import_keyword,instanceof_keyword,int_keyword,interface_keyword,long_keyword,modules_keyword,native_keyword,new_keyword,package_keyword,private_keyword,protected_keyword,public_keyword,requires_keyword,return_keyword,short_keyword,static_keyword,strictfp_keyword,super_keyword,switch_keyword,synchronized_keyword,this_keyword,throw_keyword,throws_keyword,transient_keyword,try_keyword,void_keyword,volatile_keyword,while_keyword,true_keyword,null_keyword,false_keyword,const_keyword,goto_keyword,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
10854,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testconfigurablemodelfactory.shouldhavemorethanoneavailablestrategy,0,"['get', 'available', 'strategies', 'than', 'size', 'shouldhavemorethanoneavailablestrategy', 'victim', 'equals', 'getavailablestrategies', 'test', 'more', 'have', 'assertequals', 'strategy', 'one', 'assert', 'should']","['public', 'void']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0.007,14,9,0,0,2,2,2,2,6,6,0
10855,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testconfigurablemodelfactory.shouldusecorrectdefaultstrategy,0,"['configured', 'equals', 'default', 'getconfiguredstrategy', 'should', 'get', 'use', 'shouldusecorrectdefaultstrategy', 'model', 'wro', 'victim', 'smart', 'class', 'strategy', 'getclass', 'factory', 'test', 'assertequals', 'correct', 'assert', 'smartwromodelfactory']","['class', 'public', 'void']",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0.597,3,2,0,0,2,2,2,2,0,0,0
10856,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testconfigurablemodelfactory.cannotconfigureinvalidstrategy,0,"['configured', 'props', 'getconfiguredstrategy', 'properties', 'cannotconfigureinvalidstrategy', 'key', 'get', 'configurablemodelfactory', 'setproperties', 'model', 'wro', 'configurable', 'expected=', 'invalid', 'victim', 'cannot', 'set', 'strategy', 'runtime', 'exception.class', 'factory', 'test', 'expected=wroruntimeexception.class', 'configure', 'setproperty', 'property']","['final', 'new', 'public', 'void']",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,4,0.209,14,9,0,0,2,2,2,2,6,6,0
10859,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.testinvalidstream,0,"['jsonmodelfactory', 'inputstream', 'ioexception', 'get', 'model', 'stream', 'testinvalidstream', 'wro', 'resource', 'input', 'expected=', 'as', 'exception', 'invalid', 'override', 'create', 'runtime', 'exception.class', 'factory', 'test', 'expected=wroruntimeexception.class', 'getmodelresourceasstream', 'json']","['new', 'protected', 'throws', 'throw', 'new', 'public', 'void', 'throws']",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0.0,9,3,0,0,0,0,0,0,0,0,0
10861,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.testinvalidcontent,0,"['jsonmodelfactory', 'inputstream', 'ioexception', 'getbytes', 'bytearrayinputstream', 'assertnull', 'get', 'bytes', 'null', 'array', 'model', 'stream', 'wro', 'resource', 'input', 'expected=', 'as', 'exception', 'invalid', 'override', 'byte', 'content', 'create', 'testinvalidcontent', 'runtime', 'exception.class', 'factory', 'test', 'expected=wroruntimeexception.class', 'getmodelresourceasstream', 'json', 'assert']","['new', 'protected', 'throws', 'return', 'new', 'public', 'void']",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0.572,3,3,0,0,0,0,0,0,0,0,0
10863,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.createvalidmodel,0,"['createvalidmodel', 'jsonmodelfactory', 'equals', 'inputstream', 'ioexception', 'debug', 'get', 'null', 'arrays', 'group', 'model', 'stream', 'wro', 'names', 'valid', 'resource', 'input', 'list', 'log', 'inspector', 'groovy', 'as', 'exception', 'testgroovymodelfactory', 'aslist', 'override', 'create', 'getresourceasstream', 'factory', 'getgroupnames', 'assertnotnull', 'test', 'getmodelresourceasstream', 'wromodel', 'json', 'assertequals', 'not', 'wromodelinspector', 'assert']","['new', 'protected', 'throws', 'return', 'class', 'final', 'new', 'public', 'void']",9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,2,7,0.028,13,3,0,0,0,0,0,0,0,0,1
10865,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.createincompletemodel,0,"['getresources', 'arraylist', 'jsonmodelfactory', 'equals', 'resources', 'inputstream', 'groups', 'ioexception', 'type', 'debug', 'assertnull', 'createincompletemodel', 'get', 'null', 'array', 'group', 'model', 'stream', 'getgroups', 'wro', 'resource', 'input', 'list', 'log', 'as', 'exception', 'override', 'create', 'gettype', 'class', 'getresourceasstream', 'getclass', 'incomplete', 'size', 'factory', 'assertnotnull', 'test', 'incomplete-wro', 'getmodelresourceasstream', 'wromodel', 'json', 'assertequals', 'not', 'assert']","['new', 'protected', 'throws', 'return', 'final', 'final', 'new', 'public', 'void']",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19,3,9,0.119,16,3,0,0,0,0,0,0,0,5,1
10867,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.shouldbethreadsafe,0,"['be', 'shouldbethreadsafe', 'jsonmodelfactory', 'equals', 'inputstream', 'ioexception', 'run', 'utils', 'should', 'get', 'model', 'stream', 'wro', 'resource', 'input', 'init', 'concurrently', 'call', 'groovy', 'as', 'exception', 'testgroovymodelfactory', 'wrotestutils', 'override', 'runconcurrently', 'thread', 'create', 'expected', 'void', 'getresourceasstream', 'factory', 'test', 'getmodelresourceasstream', 'wromodel', 'safe', 'json', 'assertequals', 'assert', 'callable']","['new', 'protected', 'throws', 'return', 'class', 'final', 'new', 'public', 'throws', 'return', 'null', 'public', 'void', 'throws']",14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20,1,8,0.482,14,4,0,0,0,0,0,0,0,4,0
10871,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.testinvalidstream,0,"['inputstream', 'ioexception', 'get', 'model', 'stream', 'testinvalidstream', 'wro', 'resource', 'input', 'expected=', 'groovy', 'as', 'exception', 'invalid', 'override', 'create', 'runtime', 'exception.class', 'factory', 'groovymodelfactory', 'test', 'expected=wroruntimeexception.class', 'getmodelresourceasstream']","['new', 'protected', 'throws', 'throw', 'new', 'public', 'void', 'throws']",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0.005,8,3,0,0,0,0,0,0,0,4,0
10873,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.createvalidmodel,0,"['assertfalse', 'by', 'resourcetype', 'createvalidmodel', 'getresources', 'equals', 'resources', 'is', 'inputstream', 'type', 'ioexception', 'asserttrue', 'debug', 'app', 'false', 'get', 'null', 'arrays', 'group', 'model', 'stream', 'wro', 'names', 'valid', 'resource', 'input', 'js', 'list', 'log', 'inspector', 'isminimize', 'groovy', 'as', 'exception', 'testgroovymodelfactory', 'aslist', 'override', 'create', 'gettype', 'uri', 'name', 'getgroupbyname', 'getresourceasstream', 'geturi', 'size', 'factory', 'getgroupnames', 'groovymodelfactory', 'assertnotnull', 'test', 'minimize', 'css', 'getmodelresourceasstream', 'wromodel', 'assertequals', 'not', 'wromodelinspector', 'assert', 'true']","['new', 'protected', 'throws', 'return', 'class', 'final', 'new', 'static', 'static', 'public', 'void']",11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23,11,15,0.126,25,3,0,0,0,0,0,0,0,4,1
