id,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
16624,elastic-job-lite,io.elasticjob.lite.event.jobexecutioneventtest.assertnewjobexecutionevent,0.01851852,0.0,0.3636364,0.01113173,0.0,0.01315789,0.0,0.0,0.0,0.0,0.001724138,0.0,0.0,0.03040541,0.005582137,0.003942181,0.003262643,0.001254714,0.01154734,0.006305111,0.0,0.0,0.0,0.001118101,0.0,False
16625,elastic-job-lite,io.elasticjob.lite.event.jobexecutioneventtest.assertexecutionsuccess,0.009259259,0.0,0.1666667,0.003710575,0.0,0.01315789,0.0,0.0,0.0,0.0,0.001724138,0.0,0.0,0.03040541,0.005582137,0.003942181,0.003262643,0.001254714,0.01154734,0.006305111,0.0,0.0,0.0,0.001118101,0.0,False
16626,elastic-job-lite,io.elasticjob.lite.event.jobexecutioneventtest.assertexecutionfailure,0.01111111,0.0,0.2142857,0.003710575,0.0,0.02631579,0.0,0.0,0.0,0.0,0.001724138,0.0,0.0,0.03040541,0.005582137,0.003942181,0.003262643,0.001254714,0.01154734,0.006305111,0.0,0.0,0.0,0.001118101,0.0,False
16627,elastic-job-lite,io.elasticjob.lite.event.jobeventbustest.assertregisterfailure,0.005555556,0.1111111,0.125,0.001855288,0.0,0.0,0.0,0.0,0.0,0.0,0.001177876,0.0,0.0,0.01351351,0.005582137,0.005694262,0.004893964,0.00115658,0.01083674,0.005849151,0.0,0.0,0.0,0.001118101,0.0,False
16628,elastic-job-lite,io.elasticjob.lite.event.jobeventbustest.assertpost,0.01481481,0.3333333,0.05555556,0.001855288,0.0,0.01315789,0.0,0.0,0.009049774,0.125,0.001177876,0.0,0.0,0.01351351,0.005582137,0.005694262,0.004893964,0.00115658,0.01083674,0.005849151,0.0,0.0,0.0,0.001118101,0.0,False
16629,elastic-job-lite,io.elasticjob.lite.event.jobeventbustest.assertpostwithoutlistener,0.01111111,0.2222222,0.07142857,0.001855288,0.0,0.01315789,0.0,0.0,0.004524887,0.0,0.001177876,0.0,0.0,0.01351351,0.005582137,0.005694262,0.004893964,0.00115658,0.01083674,0.005849151,0.0,0.0,0.0,0.001118101,0.0,False
16630,elastic-job-lite,io.elasticjob.lite.event.jobeventbustest.assertisregistered,0.003703704,0.1111111,0.1666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001177876,0.0,0.0,0.01351351,0.005582137,0.005694262,0.004893964,0.00115658,0.01083674,0.005849151,0.0,0.0,0.0,0.001118101,0.0,False
16632,elastic-job-lite,io.elasticjob.lite.event.rdb.jobeventrdbstoragetest.assertaddjobexecutionevent,0.003703704,0.1111111,0.1666667,0.0,0.0,0.01315789,0.0,0.0,0.0,0.0,0.006196654,0.0004944048,0.02586207,0.06418919,0.05103668,0.08453789,0.09461664,0.01293267,0.0486765,0.03652376,0.0,0.0,0.0,0.001118101,0.0,False
16633,elastic-job-lite,io.elasticjob.lite.event.rdb.jobeventrdbstoragetest.assertaddjobstatustraceevent,0.003703704,0.1111111,0.1666667,0.0,0.0,0.01315789,0.0,0.0,0.0,0.0,0.006196654,0.0004944048,0.02586207,0.06418919,0.05103668,0.08453789,0.09461664,0.01293267,0.0486765,0.03652376,0.0,0.0,0.0,0.001118101,0.0,False
16634,elastic-job-lite,io.elasticjob.lite.event.rdb.jobeventrdbstoragetest.assertaddjobstatustraceeventwhenfailoverwithtaskstagingstate,0.01111111,0.1111111,0.1428571,0.0,0.0,0.02631579,0.0,0.0,0.0,0.0,0.006196654,0.0004944048,0.02586207,0.06418919,0.05103668,0.08453789,0.09461664,0.01293267,0.0486765,0.03652376,0.0,0.0,0.0,0.001118101,0.0,False
