id,projectName,testCase,isFlaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
7091,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskcandidategroupconvertertest.fromshouldconvertengineobjecttomodelobject,0,1,0,0,0,1,0,0,0,12.0,3.0,7.0,3.061,9,2,0,0,0,0,1,1,1,1,11
7093,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.convertfromtaskshouldsetallfieldsintheconvertedtask,0,0,0,0,0,1,0,0,0,47.0,1.0,4.0,0.049,24,3,0,0,0,0,1,1,1,1,4
7094,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatusforacancelledtaskshouldreturncancelled,0,0,0,0,0,1,0,0,0,6.0,1.0,1.0,0.004,9,3,0,0,0,0,1,1,1,1,4
7095,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatusforasuspendedtaskshouldreturnsuspended,0,0,0,0,0,1,0,0,0,6.0,1.0,2.0,1.434,10,3,0,0,0,0,1,1,1,1,4
7096,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatusforanassignedtaskshouldreturnassigned,0,0,0,0,0,1,0,0,0,6.0,1.0,3.0,3.403,9,3,0,0,0,0,1,1,1,1,4
7097,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskconvertertest.calculatestatuscreatedandnotassignedtaskshouldreturncreated,0,0,0,0,0,1,0,0,0,6.0,1.0,3.0,0.015,9,3,0,0,0,0,1,1,1,1,4
7098,activiti-activiti,org.activiti.runtime.api.model.impl.apitaskcandidateuserconvertertest.fromshouldconvertengineobjecttomodelobject,0,1,0,0,0,1,0,0,0,12.0,3.0,7.0,3.002,9,2,0,0,0,0,1,1,1,1,11
7100,activiti-activiti,org.activiti.runtime.api.impl.taskruntimeimpltest.updateshouldthrowexceptionwhenassigneeisnotset,0,0,0,1,0,1,0,0,0,17.0,1.0,3.0,4.663,13,2,0,0,0,0,1,1,1,1,6
7101,activiti-activiti,org.activiti.runtime.api.impl.taskruntimeimpltest.updateshouldbeabletoupdatedescriptiononly,0,0,0,1,0,1,0,0,0,25.0,0.0,11.0,1.306,17,2,0,0,0,0,1,1,1,1,12
7103,activiti-activiti,org.activiti.runtime.api.connector.defaultservicetaskbehaviortest.hasconnectorbeanshouldreturntrueifabeanofconnectortypeisfound,0,0,0,0,0,1,0,0,0,13.0,1.0,5.0,0.066,7,2,0,0,0,0,1,1,1,1,4
