id,projectName,testCase,isFlaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
13379,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testconstructor,0,1,0,1,0,1,0,0,0,23.0,5.0,3.0,0.001,12,6,0,0,0,0,0,0,2,2,0
13380,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testgetextension,0,0,0,0,0,1,0,0,0,5.0,1.0,3.0,0.0,10,7,0,0,0,0,0,0,2,2,0
13381,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testgetknownextensions,0,1,0,0,0,1,0,0,0,8.0,3.0,7.0,0.001,14,8,0,0,0,0,0,0,2,2,0
13382,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testgetprotocol,0,1,0,1,0,1,0,0,0,10.0,4.0,12.0,0.001,20,7,0,0,0,0,0,0,2,2,0
13383,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testgetknownprotocols,0,1,0,0,0,1,0,0,0,13.0,4.0,11.0,0.0,18,7,0,0,0,0,0,0,2,2,0
13384,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testcopyinstance,0,1,0,1,0,1,0,0,0,10.0,2.0,9.0,0.001,21,8,1,0,0,0,0,0,2,2,0
13385,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testreset,0,1,0,1,0,0,0,0,0,12.0,4.0,1.0,0.088,18,9,2,3,3,3,3,3,3,3,0
13386,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testgetclosehandshaketype,0,0,0,0,0,1,0,0,0,4.0,1.0,2.0,0.002,10,8,1,3,3,3,3,3,3,3,0
13387,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testtostring,0,1,0,1,0,1,0,0,0,14.0,6.0,12.0,0.001,25,8,0,0,0,0,0,0,2,2,0
13388,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testequals,0,1,0,0,0,1,0,0,0,39.0,9.0,33.0,0.001,44,7,1,0,0,0,0,0,2,2,0
13389,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.testhashcode,0,1,0,0,0,1,0,0,0,41.0,11.0,33.0,0.014,44,7,0,0,2,2,2,2,4,4,0
13390,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.accepthandshakeasserver,0,1,0,0,0,1,0,0,0,25.0,16.0,35.0,0.001,49,8,1,3,3,3,3,3,5,5,3
13391,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.accepthandshakeasclient,0,1,0,0,0,1,0,0,0,31.0,10.0,32.0,0.002,51,9,1,3,3,3,3,3,5,5,0
13392,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.postprocesshandshakerequestasclient,0,1,0,0,0,1,0,0,0,31.0,12.0,49.0,0.031,57,8,0,0,0,0,0,0,4,4,5
13393,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.postprocesshandshakeresponseasserver,0,1,0,1,0,1,0,0,0,73.0,27.0,71.0,0.12,92,9,0,0,0,0,0,0,4,4,0
13394,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.createframesbinary,0,1,0,0,0,1,0,0,0,17.0,4.0,15.0,0.007,30,12,1,0,0,0,0,0,3,3,0
13395,tootallnate-java-websocket,org.java_websocket.drafts.draft_6455test.createframestext,0,1,0,0,0,1,0,0,0,15.0,4.0,13.0,0.004,29,12,0,0,0,0,0,0,3,3,0
13396,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testemptybytebuffercapacity,0,0,0,0,0,1,0,0,0,4.0,1.0,2.0,0.007,4,2,0,0,0,0,0,0,3,3,0
13397,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testemptybytebuffernewobject,0,0,0,0,0,1,0,0,0,5.0,1.0,3.0,0.0,5,2,0,0,0,0,0,0,3,3,0
13398,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testtransferbytebuffersmalltoempty,0,1,0,1,0,1,0,0,1,7.0,2.0,5.0,0.001,7,2,0,0,0,0,0,0,3,3,0
13399,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testtransferbytebuffersmalltobig,0,1,0,0,0,1,0,0,1,15.0,10.0,15.0,0.001,17,2,0,0,0,0,0,0,3,3,0
13400,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testtransferbytebufferbigtosmall,0,1,0,0,0,0,0,0,1,11.0,6.0,3.0,0.011,9,2,0,0,0,0,0,0,2,2,0
13401,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testtransferbytebufferchecknulldest,0,0,0,0,0,0,0,0,1,9.0,1.0,2.0,0.0,5,2,0,0,0,0,0,0,2,2,0
13402,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testtransferbytebufferchecknullsource,0,0,0,0,0,0,0,0,1,9.0,1.0,2.0,0.0,5,2,0,0,0,0,0,0,2,2,0
13403,tootallnate-java-websocket,org.java_websocket.util.bytebufferutilstest.testtransferbytebufferchecknullboth,0,0,0,0,0,0,0,0,0,8.0,1.0,1.0,0.001,4,2,0,0,0,0,0,0,2,2,0
13404,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testdecodeframe,0,0,0,0,0,1,0,0,0,7.0,1.0,5.0,0.001,11,6,0,0,0,0,0,0,3,3,0
13405,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testencodeframe,0,0,0,0,0,1,0,0,0,7.0,1.0,6.0,0.0,11,6,0,0,0,0,0,0,3,3,0
13406,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testacceptprovidedextensionasserver,0,1,0,0,0,1,0,0,0,8.0,5.0,7.0,0.0,8,2,0,0,0,0,0,0,2,2,0
13407,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testacceptprovidedextensionasclient,0,1,0,0,0,1,0,0,0,8.0,5.0,6.0,0.0,8,2,0,0,0,0,0,0,2,2,0
13408,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testisframevalid,0,1,0,0,0,1,0,0,0,32.0,4.0,11.0,0.036,22,9,1,0,0,0,0,0,3,3,0
13409,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testgetprovidedextensionasclient,0,0,0,0,0,1,0,0,0,4.0,1.0,2.0,0.0,4,2,0,0,0,0,0,0,2,2,0
13410,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testgetprovidedextensionasserver,0,0,0,0,0,1,0,0,0,4.0,1.0,2.0,0.0,4,2,0,0,0,0,0,0,2,2,0
13411,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testcopyinstance,0,0,0,0,0,1,0,0,0,5.0,1.0,3.0,0.0,5,2,1,0,0,0,0,0,2,2,0
13412,tootallnate-java-websocket,org.java_websocket.extensions.defaultextensiontest.testtostring,0,0,0,0,0,1,0,0,0,4.0,1.0,2.0,0.0,4,2,0,0,0,0,0,0,2,2,0
