id,projectName,testCase,isFlaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,testLength,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
10854,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testconfigurablemodelfactory.shouldhavemorethanoneavailablestrategy,0,0,0,0,0,1,0,0,0,3.0,1.0,2.0,0.007,14,9,0,0,2,2,2,2,6,6,0
10855,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testconfigurablemodelfactory.shouldusecorrectdefaultstrategy,0,0,0,0,0,1,0,0,0,3.0,1.0,1.0,0.597,3,2,0,0,2,2,2,2,0,0,0
10856,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testconfigurablemodelfactory.cannotconfigureinvalidstrategy,0,0,0,0,0,1,0,0,0,6.0,0.0,4.0,0.209,14,9,0,0,2,2,2,2,6,6,0
10859,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.testinvalidstream,0,0,0,0,0,0,0,0,0,11.0,0.0,3.0,0.0,9,3,0,0,0,0,0,0,0,0,0
10861,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.testinvalidcontent,0,0,0,0,0,0,0,0,0,10.0,1.0,1.0,0.572,3,3,0,0,0,0,0,0,0,0,0
10863,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.createvalidmodel,0,1,0,0,0,1,0,0,0,13.0,2.0,7.0,0.028,13,3,0,0,0,0,0,0,0,0,1
10865,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.createincompletemodel,0,1,0,0,0,1,0,0,0,19.0,3.0,9.0,0.119,16,3,0,0,0,0,0,0,0,5,1
10867,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testjsonmodelfactory.shouldbethreadsafe,0,0,0,0,0,1,0,0,0,20.0,1.0,8.0,0.482,14,4,0,0,0,0,0,0,0,4,0
10871,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.testinvalidstream,0,0,0,0,0,0,0,0,0,11.0,0.0,3.0,0.005,8,3,0,0,0,0,0,0,0,4,0
10873,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.createvalidmodel,0,1,0,0,0,1,0,0,0,23.0,11.0,15.0,0.126,25,3,0,0,0,0,0,0,0,4,1
10875,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.createvalidmodelcontaininghiphen,0,0,0,0,0,1,0,0,0,11.0,1.0,4.0,0.118,14,3,0,0,0,0,0,0,0,4,0
10877,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.creategroupreferenceordershouldnotmatter,0,0,0,0,0,1,0,0,0,10.0,1.0,3.0,0.134,14,3,0,0,0,0,0,0,0,4,0
10879,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.shouldsupportabstractgroup,0,1,0,0,0,1,0,0,0,15.0,4.0,8.0,0.411,18,3,0,0,2,2,2,2,5,5,0
10881,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.testrecursivegroupreference,0,0,0,0,0,0,0,0,0,10.0,0.0,2.0,0.262,9,3,0,0,0,0,0,0,0,4,0
10883,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.testduplicategroupname,0,0,0,0,0,0,0,0,0,10.0,0.0,2.0,5.513,3,3,0,0,0,0,0,0,0,0,0
10885,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.createincompletemodel,0,0,0,0,0,0,0,0,0,13.0,0.0,2.0,0.167,9,3,0,0,0,0,0,0,0,4,0
10887,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.shouldbethreadsafe,0,0,0,0,0,1,0,0,0,20.0,1.0,7.0,3.187,16,4,0,0,0,0,0,0,0,4,0
10890,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testgroovymodelfactory.decoratedmodelshouldbethreadsafe,0,0,0,0,0,1,0,0,0,23.0,1.0,10.0,0.902,27,10,0,0,2,2,2,2,2,6,0
10894,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.nofactoryprovided,0,0,0,1,0,1,0,0,0,6.0,0.0,3.0,0.897,4,2,0,0,0,0,0,0,0,0,0
10895,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.onmockfactoryprovided,0,0,0,1,0,1,0,0,0,7.0,1.0,5.0,0.953,9,2,0,0,0,0,0,0,0,0,1
10896,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.onmockfactoryprovided2,0,0,0,1,0,1,0,0,0,8.0,1.0,6.0,0.026,8,2,0,0,0,0,0,0,0,2,3
10897,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.testdefaultinstance,0,0,0,0,0,1,0,0,0,6.0,0.0,4.0,2.45,22,15,0,0,2,2,2,2,0,5,0
10898,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.shouldcreatevalidmodelwhenwrofileisset,0,0,0,1,0,1,1,1,0,7.0,1.0,7.0,0.365,19,11,0,0,2,2,2,2,0,4,0
10899,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.shouldcreatevalidmodelwhenautodetectistrue,0,0,0,1,0,1,1,1,0,7.0,1.0,7.0,0.25,27,15,0,0,2,2,2,2,6,5,0
10900,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.testwithinvalidwrofileset,0,0,0,1,0,1,1,1,0,6.0,1.0,5.0,0.073,23,15,0,0,2,2,2,2,6,5,0
10901,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.cannotcreatemodelwhennulllistoffactoriesprovided,0,0,0,0,0,1,0,0,0,11.0,0.0,3.0,0.002,7,3,0,0,0,0,0,0,0,0,0
10903,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.shouldcreatemodelevenwhenfirstattemptfails,0,0,0,0,0,0,0,0,0,4.0,1.0,7.0,0.005,11,5,0,0,0,0,0,0,0,7,0
10904,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.shouldfailcreatingmodelevenwhenfirstattemptfailsandautodetectisdisabled,0,0,0,1,0,1,0,0,0,5.0,0.0,9.0,0.0,12,5,0,0,0,0,0,0,0,7,0
10911,wro4j-wro4j,ro.isdc.wro.extensions.model.factory.testsmartwromodelfactory.shouldinjectinnermodelfactories,0,1,0,0,0,1,0,0,0,21.0,2.0,9.0,0.034,20,11,0,0,2,2,2,2,0,0,0
10915,wro4j-wro4j,ro.isdc.wro.http.testwrofilter.shouldinvokemodelasjsonrequesthandler,0,0,0,0,0,0,0,0,0,7.0,0.0,3.0,3.988,20,10,0,0,2,2,2,2,2,6,6
10923,wro4j-wro4j,ro.isdc.wro.http.testwrofilter.testfilterinitparamsarewrong,0,0,0,0,0,0,0,0,0,9.0,0.0,25.0,0.031,239,105,1,1,2,2,2,2,7,11,2
10924,wro4j-wro4j,ro.isdc.wro.http.testwrofilter.cannotacceptinvalidappfactoryclassnameisset,0,0,0,0,0,0,0,0,0,6.0,0.0,27.0,0.013,247,106,1,1,2,2,2,2,7,11,4
10925,wro4j-wro4j,ro.isdc.wro.http.testwrofilter.shoulduseinitiallysetmanagerevenifaninvalidappfactoryclassnameisset,0,0,0,1,0,0,0,0,0,7.0,1.0,26.0,0.029,241,111,1,1,2,2,2,5,7,11,2
10926,wro4j-wro4j,ro.isdc.wro.http.testwrofilter.testinvalidgroupnameexceptionthrownindeploymentmode,0,0,0,0,0,0,0,0,0,7.0,0.0,28.0,0.062,221,121,1,1,2,5,5,5,7,11,3
10927,wro4j-wro4j,ro.isdc.wro.http.testwrofilter.testunauthorizedrequestexceptionthrownindeploymentmode,0,0,0,0,0,0,0,0,0,7.0,0.0,30.0,0.034,242,121,1,1,2,5,5,5,7,11,3
10929,wro4j-wro4j,ro.isdc.wro.http.testwrofilter.testvalidappfactoryclassnameisset,0,0,0,0,0,0,0,0,0,6.0,0.0,26.0,0.043,241,111,1,1,2,2,2,5,7,11,2
10930,wro4j-wro4j,ro.isdc.wro.http.testwrofilter.shouldusecorrectwromanagerfactorywhenoneisset,0,0,0,1,0,0,0,0,0,15.0,1.0,26.0,0.061,199,113,1,1,2,5,5,5,7,9,2
10931,wro4j-wro4j,ro.isdc.wro.http.testwrofilter.testjmxdisabled,0,0,0,0,0,0,0,0,0,5.0,0.0,25.0,0.05,241,111,1,1,2,2,2,5,7,11,2
