idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.ChunkInfoTest.testReadWrite,10.0,1.0,0.3,2.0,0.0,6,0.0,0,0.0,0.0,0.0,124.0,7.0,2.0,4.0,16.0,17.0,10.0,327.0,94.0,544.2562560643419,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcDataPackageTest.getDataPackage,9.0,2.0,0.0,0.0,0.0,4,0.0,0,0.0,0.0,0.0,808.0,517.0,7.0,15.0,99.0,157.0,115.0,2936.0,575.0,4591.261949097284,0,0,0,0.0,10.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcDataPackageTest.testReadWrite,15.0,1.0,0.4,4.0,0.0,8,0.0,0,0.0,0.0,0.0,808.0,517.0,7.0,15.0,99.0,157.0,115.0,2936.0,575.0,4591.261949097284,0,0,0,0.0,10.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcDataPackageTest.testChunk2,12.0,2.0,0.25,2.0,0.0,5,0.0,0,1.0,0.0,0.0,808.0,517.0,7.0,15.0,99.0,157.0,115.0,2936.0,575.0,4591.261949097284,0,0,0,0.0,10.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcDataPackageTest.testChunk,40.0,4.0,0.525,10.0,0.0,11,0.0,0,4.0,0.0,0.0,808.0,517.0,7.0,15.0,99.0,157.0,115.0,2936.0,575.0,4591.261949097284,0,0,0,0.0,10.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcHeadMetaTest.testReadWrite,13.0,1.0,0.5384615384615384,4.0,0.0,9,0.0,0,0.0,0.0,0.0,167.0,5.0,2.0,1.0,24.0,28.0,17.0,521.0,131.0,819.5032554696911,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcMetaTest.getRpcMeta,22.0,2.0,0.0,0.0,0.0,7,0.0,0,0.0,0.0,0.0,299.0,109.0,1.0,5.0,38.0,45.0,27.0,899.0,196.0,1333.0514747564375,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcMetaTest.testReadWrite,7.0,1.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,299.0,109.0,1.0,5.0,38.0,45.0,27.0,899.0,196.0,1333.0514747564375,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcMetaTest.assertEquals,17.0,1.0,1.2941176470588236,1.0,0.0,7,0.0,0,0.0,0.0,0.0,299.0,109.0,1.0,5.0,38.0,45.0,27.0,899.0,196.0,1333.0514747564375,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcRequestMetaTest.testReadWrite,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,329.0,229.0,2.0,9.0,44.0,51.0,28.0,938.0,210.0,1437.1874892913072,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcRequestMetaTest.testReadWriteFailed,11.0,3.0,0.1818181818181818,1.0,0.0,2,0.0,0,0.0,0.0,0.0,329.0,229.0,2.0,9.0,44.0,51.0,28.0,938.0,210.0,1437.1874892913072,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcRequestMetaTest.testReadWriteAll,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,329.0,229.0,2.0,9.0,44.0,51.0,28.0,938.0,210.0,1437.1874892913072,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcRequestMetaTest.testReadWrite,31.0,3.0,0.5483870967741935,9.0,0.0,18,0.0,0,2.0,0.0,0.0,329.0,229.0,2.0,9.0,44.0,51.0,28.0,938.0,210.0,1437.1874892913072,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcResponseMetaTest.testReadWrite,9.0,1.0,0.3333333333333333,2.0,0.0,5,0.0,0,0.0,0.0,0.0,154.0,31.0,4.0,4.0,22.0,20.0,10.0,432.0,116.0,703.9373682363168,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.RpcResponseMetaTest.testReadWriteAll,10.0,1.0,0.3,2.0,0.0,6,0.0,0,0.0,0.0,0.0,154.0,31.0,4.0,4.0,22.0,20.0,10.0,432.0,116.0,703.9373682363168,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.TraceTest.setUp,6.0,2.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,215.0,24.0,3.0,1.0,30.0,25.0,8.0,642.0,149.0,963.2236572498042,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.TraceTest.testPropertyGetterSetter,7.0,1.0,0.2857142857142857,2.0,0.0,1,0.0,0,0.0,0.0,0.0,215.0,24.0,3.0,1.0,30.0,25.0,8.0,642.0,149.0,963.2236572498042,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.TraceTest.assertTrace,13.0,1.0,0.6923076923076923,4.0,0.0,4,0.0,0,0.0,0.0,0.0,215.0,24.0,3.0,1.0,30.0,25.0,8.0,642.0,149.0,963.2236572498042,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.TraceTest.testStepInfo,8.0,1.0,0.125,2.0,0.0,2,0.0,0,0.0,0.0,0.0,215.0,24.0,3.0,1.0,30.0,25.0,8.0,642.0,149.0,963.2236572498042,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.TraceTest.testStepOver,8.0,1.0,0.25,2.0,0.0,2,0.0,0,0.0,0.0,0.0,215.0,24.0,3.0,1.0,30.0,25.0,8.0,642.0,149.0,963.2236572498042,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.data.TraceTest.testStepReturn,10.0,2.0,0.2,2.0,0.0,4,0.0,0,0.0,0.0,0.0,215.0,24.0,3.0,1.0,30.0,25.0,8.0,642.0,149.0,963.2236572498042,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.ClientMain.testClientRequest,6.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,124.0,2.0,1.0,12.0,7.0,26.0,22.0,418.0,108.0,651.8319947126737,0,0,0,0.0,0.0,0
76,Jprotobuf-rpc-socket,com.baidu.jprotobuf.pbrpc.ClientMain.warmUp,17.0,2.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,124.0,2.0,1.0,12.0,7.0,26.0,22.0,418.0,108.0,651.8319947126737,0,0,0,0.0,0.0,0
