idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.NoMiddleware,10.0,2.0,0.2,1.0,0.0,1,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.NestedSet_OnReceive,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.NoMiddlewareWithDelegate,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.OneMiddlewareItem,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.OneMiddlewareItemWithDelegate,8.0,1.0,0.375,2.0,0.0,2,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.BubbleUncaughtException,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.TwoMiddlewareItems,10.0,1.0,0.3,2.0,0.0,2,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.TwoMiddlewareItemsWithDelegate,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.TwoMiddlewareItemsInOrder,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.Status_OneMiddlewareRan,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.Status_RunAtEndEmptyPipeline,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.Status_TwoItemsOneDoesNotCallNext,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
3,botbuilder-java,com.microsoft.bot.builder.MiddlewareSetTest.Status_OneEntryThatDoesNotCallNext,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,113.0,10.0,0.0,3.0,11.0,9.0,4.0,319.0,134.0,772.5356077731691,0,0,0,0.0,0.0,0
