idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.aggregation.ConcurrentAggregatorTest.setUp,4.0,2.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,106.0,15.0,1.0,11.0,10.0,30.0,23.0,382.0,87.0,517.2515929487721,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.aggregation.ConcurrentAggregatorTest.testCounterIncrement,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,106.0,15.0,1.0,11.0,10.0,30.0,23.0,382.0,87.0,517.2515929487721,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.aggregation.ConcurrentAggregatorTest.testGauge,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,106.0,15.0,1.0,11.0,10.0,30.0,23.0,382.0,87.0,517.2515929487721,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.aggregation.ConcurrentAggregatorTest.testSketch,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,106.0,15.0,1.0,11.0,10.0,30.0,23.0,382.0,87.0,517.2515929487721,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.aggregation.DatadogSketchTest.testSketch,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,36.0,0.0,2.0,4.0,6.0,4.0,0.0,75.0,33.0,142.47710774669824,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogBackendClientTest.setUpMocks,2.0,3.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,289.0,17.0,1.0,26.0,29.0,99.0,89.0,1225.0,385.0,2737.618007346849,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogBackendClientTest.teardownMocks,4.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,289.0,17.0,1.0,26.0,29.0,99.0,89.0,1225.0,385.0,2737.618007346849,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogBackendClientTest.createDummySampleResult,13.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,289.0,17.0,1.0,26.0,29.0,99.0,89.0,1225.0,385.0,2737.618007346849,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogBackendClientTest.testExtractMetrics,77.0,4.0,0.2467532467532467,6.0,0.0,2,0.0,0,4.0,0.0,0.0,289.0,17.0,1.0,26.0,29.0,99.0,89.0,1225.0,385.0,2737.618007346849,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogBackendClientTest.testExtractLogs,7.0,1.0,0.4285714285714285,2.0,0.0,1,1.0,0,0.0,0.0,0.0,289.0,17.0,1.0,26.0,29.0,99.0,89.0,1225.0,385.0,2737.618007346849,0,0,0,0.0,0.0,1
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogBackendClientTest.testRegexNotMatching,11.0,2.0,0.4545454545454545,2.0,0.0,1,0.0,0,1.0,0.0,0.0,289.0,17.0,1.0,26.0,29.0,99.0,89.0,1225.0,385.0,2737.618007346849,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testArguments,14.0,1.0,1.3571428571428572,10.0,0.0,1,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testValidConfiguration,26.0,2.0,0.5769230769230769,4.0,0.0,9,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testMissingApiKey,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testApiKeyIsTheOnlyRequiredParam,9.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testMetricsBatchSizeNotInt,10.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testLogsBatchSizeNotInt,10.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testSendResultsAsLogsNotBoolean,10.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testIncludeSubresultsNotBoolean,10.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testInvalidRegex,10.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testValidRegex,10.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testNoValueProvidedForCustomTags,10.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testOnlyKeyForCustomTags,10.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.DatadogConfigurationTest.testSpecialCharacterForCustomTags,10.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,196.0,46.0,0.0,6.0,29.0,24.0,12.0,855.0,236.0,1593.2599466690754,0,0,0,0.0,0.0,0
74,jmeter-datadog-backend-listener,org.datadog.jmeter.plugins.metrics.DatadogMetricContextTest.contextAreEquals,15.0,3.0,0.0,0.0,0.0,2,0.0,0,3.0,0.0,0.0,46.0,0.0,1.0,1.0,10.0,8.0,3.0,164.0,57.0,290.6923863859793,0,0,0,0.0,0.0,0
