idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),jobtest.simple.SimpleDockerJobRunner.testJobManager,5.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,1.0,6.0,5.0,30.0,20.0,68.02394763324311,0,0,1,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),jobtest.simple.SimpleLocalJobRunner.testJobManager,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,46.0,0.0,0.0,9.0,1.0,1.0,0.0,50.0,41.0,160.39294322255398,0,0,1,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),jobtest.simple.SimpleRunner.test,4.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,21.0,0.0,0.0,4.0,1.0,7.0,6.0,24.0,17.0,54.02691511591508,0,0,1,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),jobtest.web.WebDockerJobRunner.test,8.0,1.0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,1.0,9.0,8.0,52.0,30.0,118.53731155744282,0,0,1,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),jobtest.web.WebDockerRunner.test,5.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,26.0,0.0,0.0,4.0,1.0,7.0,6.0,28.0,18.0,59.97968118315367,0,0,1,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),jobtest.web.WebRunner.test,4.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,1.0,6.0,5.0,24.0,17.0,54.02691511591508,0,0,1,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),ui.MockRunner.testStart,3.0,1.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,25.0,1.0,0.0,3.0,3.0,8.0,6.0,69.0,51.0,215.93943173446024,0,0,2,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),ui.MockRunner.start,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,25.0,1.0,0.0,3.0,3.0,8.0,6.0,69.0,51.0,215.93943173446024,0,0,2,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),ui.UiRunner.beforeAll,4.0,2.0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,20.0,1.0,0.0,3.0,4.0,6.0,4.0,33.0,21.0,73.42665879079608,0,0,2,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),ui.UiRunner.testUi,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,20.0,1.0,0.0,3.0,4.0,6.0,4.0,33.0,21.0,73.42665879079608,0,0,2,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.FileUtilsTest.testToStringBytes,5.0,1.0,0.2,1.0,2.0,3,2.0,0,0.0,0.0,0.0,255.0,219.0,7.0,15.0,62.0,63.0,41.0,1059.0,189.0,1316.4001853186658,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.FileUtilsTest.testToBytesString,5.0,1.0,0.2,1.0,2.0,3,0.0,0,0.0,0.0,0.0,255.0,219.0,7.0,15.0,62.0,63.0,41.0,1059.0,189.0,1316.4001853186658,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.FileUtilsTest.testRenameZeroLengthFile,8.0,1.0,0.0,1.0,8.0,3,0.0,0,0.0,0.0,0.0,255.0,219.0,7.0,15.0,62.0,63.0,41.0,1059.0,189.0,1316.4001853186658,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.FileUtilsTest.testUsingBadPath,10.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,255.0,219.0,7.0,15.0,62.0,63.0,41.0,1059.0,189.0,1316.4001853186658,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.FileUtilsTest.testDeleteDirectory,10.0,2.0,0.3,0.0,13.0,3,0.0,0,0.0,0.0,0.0,255.0,219.0,7.0,15.0,62.0,63.0,41.0,1059.0,189.0,1316.4001853186658,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.IdeMainRunner.testCli,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,24.0,1.0,0.0,2.0,2.0,5.0,3.0,47.0,29.0,111.6542804495917,0,0,2,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.IdeMainRunner.testMain,5.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,24.0,1.0,0.0,2.0,2.0,5.0,3.0,47.0,29.0,111.6542804495917,0,0,2,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.IdeMainTest.testArgs,18.0,1.0,0.6111111111111112,8.0,0.0,1,0.0,0,0.0,0.0,0.0,111.0,3.0,0.0,9.0,11.0,34.0,31.0,370.0,99.0,585.4367975581887,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.IdeMainTest.testParsingCommandLine,10.0,1.0,0.5,3.0,0.0,1,0.0,0,0.0,0.0,0.0,111.0,3.0,0.0,9.0,11.0,34.0,31.0,370.0,99.0,585.4367975581887,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.IdeMainTest.testParsingCommandLine2,4.0,1.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,111.0,3.0,0.0,9.0,11.0,34.0,31.0,370.0,99.0,585.4367975581887,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.IdeMainTest.testParsingCommandLine5,5.0,1.0,0.2,1.0,0.0,1,0.0,0,0.0,0.0,0.0,111.0,3.0,0.0,9.0,11.0,34.0,31.0,370.0,99.0,585.4367975581887,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.IdeMainTest.testParsingCommandLine6,5.0,1.0,0.2,1.0,0.0,1,0.0,0,0.0,0.0,0.0,111.0,3.0,0.0,9.0,11.0,34.0,31.0,370.0,99.0,585.4367975581887,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.IdeMainTest.testParsingCommandLineReportFormats,32.0,2.0,0.0625,0.0,0.0,1,0.0,0,3.0,0.0,0.0,111.0,3.0,0.0,9.0,11.0,34.0,31.0,370.0,99.0,585.4367975581887,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.IdeMainTest.testAbsolutePath,5.0,1.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,111.0,3.0,0.0,9.0,11.0,34.0,31.0,370.0,99.0,585.4367975581887,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.IdeMainTest.testPartialKarateOptionsFromSystemProperties,6.0,1.0,0.1666666666666666,1.0,0.0,0,0.0,0,0.0,0.0,0.0,111.0,3.0,0.0,9.0,11.0,34.0,31.0,370.0,99.0,585.4367975581887,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.IdeMainTest.testParseKarateOptionAndQuotePath,14.0,3.0,0.3571428571428571,2.0,0.0,0,0.0,0,1.0,0.0,0.0,111.0,3.0,0.0,9.0,11.0,34.0,31.0,370.0,99.0,585.4367975581887,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.JsonTest.match,4.0,1.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,277.0,286.0,8.0,10.0,74.0,102.0,74.0,1279.0,223.0,1595.304937752082,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.JsonTest.testParsingParentAndLeafName,13.0,1.0,0.7692307692307693,0.0,0.0,1,0.0,0,0.0,0.0,0.0,277.0,286.0,8.0,10.0,74.0,102.0,74.0,1279.0,223.0,1595.304937752082,0,0,0,0.0,0.0,0
41,karate(14807dbf8d7c45f709299574222dd498b1fa5e67),com.intuit.karate.JsonTest.testSetAndRemove,43.0,1.0,0.0930232558139534,0.0,0.0,6,0.0,0,0.0,0.0,0.0,277.0,286.0,8.0,10.0,74.0,102.0,74.0,1279.0,223.0,1595.304937752082,0,0,0,0.0,0.0,0
