idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
7,carbon-apimgt,org.wso2.carbon.apimgt.core.auth.DCRErrorDecoderTest.testDecode,10.0,4.0,0.1,1.0,0.0,1,0.0,0,2.0,0.0,0.0,50.0,0.0,0.0,8.0,5.0,7.0,6.0,122.0,58.0,278.6332205945289,0,0,1,0.0,0.0,0
7,carbon-apimgt,org.wso2.carbon.apimgt.core.auth.DCRMServiceStubFactoryTest.testGetDCRMServiceStub,3.0,3.0,0.3333333333333333,1.0,0.0,2,0.0,0,1.0,0.0,0.0,73.0,1.0,0.0,9.0,10.0,11.0,9.0,145.0,56.0,278.6970895755521,0,0,2,0.0,0.0,0
7,carbon-apimgt,org.wso2.carbon.apimgt.core.auth.DefaultScopeRegistrationImplTest.testRegisterScope,12.0,2.0,0.0833333333333333,1.0,0.0,2,0.0,0,0.0,0.0,0.0,116.0,0.0,0.0,9.0,31.0,36.0,28.0,448.0,105.0,641.0032894035734,0,0,0,0.0,0.0,0
7,carbon-apimgt,org.wso2.carbon.apimgt.core.auth.DefaultScopeRegistrationImplTest.testScopeRegistrationFailed,18.0,2.0,0.1111111111111111,1.0,0.0,1,0.0,0,0.0,0.0,0.0,116.0,0.0,0.0,9.0,31.0,36.0,28.0,448.0,105.0,641.0032894035734,0,0,0,0.0,0.0,0
7,carbon-apimgt,org.wso2.carbon.apimgt.core.auth.DefaultScopeRegistrationImplTest.testRetrievescope,12.0,2.0,0.4166666666666667,3.0,0.0,1,0.0,0,0.0,0.0,0.0,116.0,0.0,0.0,9.0,31.0,36.0,28.0,448.0,105.0,641.0032894035734,0,0,0,0.0,0.0,0
7,carbon-apimgt,org.wso2.carbon.apimgt.core.auth.DefaultScopeRegistrationImplTest.testRetrieveScopeWithBindings,15.0,2.0,0.3333333333333333,3.0,0.0,1,0.0,0,0.0,0.0,0.0,116.0,0.0,0.0,9.0,31.0,36.0,28.0,448.0,105.0,641.0032894035734,0,0,0,0.0,0.0,0
7,carbon-apimgt,org.wso2.carbon.apimgt.core.auth.DefaultScopeRegistrationImplTest.testRetrieveNonExistingScope,12.0,2.0,0.1666666666666666,2.0,0.0,1,0.0,0,0.0,0.0,0.0,116.0,0.0,0.0,9.0,31.0,36.0,28.0,448.0,105.0,641.0032894035734,0,0,0,0.0,0.0,0
7,carbon-apimgt,org.wso2.carbon.apimgt.core.auth.DefaultScopeRegistrationImplTest.testRetrieveExistingScopeWhileBackendsendInternalServerError,12.0,2.0,0.1666666666666666,2.0,0.0,1,0.0,0,0.0,0.0,0.0,116.0,0.0,0.0,9.0,31.0,36.0,28.0,448.0,105.0,641.0032894035734,0,0,0,0.0,0.0,0
7,carbon-apimgt,org.wso2.carbon.apimgt.core.auth.DefaultScopeRegistrationImplTest.testUpdateScope,13.0,2.0,0.0769230769230769,1.0,0.0,1,0.0,0,0.0,0.0,0.0,116.0,0.0,0.0,9.0,31.0,36.0,28.0,448.0,105.0,641.0032894035734,0,0,0,0.0,0.0,0
7,carbon-apimgt,org.wso2.carbon.apimgt.core.auth.DefaultScopeRegistrationImplTest.testUpdateScopeWhileAuthorizationServerThrowsInternalError,17.0,2.0,0.0588235294117647,1.0,0.0,1,0.0,0,0.0,0.0,0.0,116.0,0.0,0.0,9.0,31.0,36.0,28.0,448.0,105.0,641.0032894035734,0,0,0,0.0,0.0,0
