idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
39,hudi,org.apache.hudi.aws.cloudwatch.TestCloudWatchReporter.setup,4.0,2.0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,315.0,37.0,1.0,29.0,21.0,49.0,38.0,1059.0,240.0,1671.6192829443376,0,0,0,0.0,0.0,0
39,hudi,org.apache.hudi.aws.cloudwatch.TestCloudWatchReporter.testReporter,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,315.0,37.0,1.0,29.0,21.0,49.0,38.0,1059.0,240.0,1671.6192829443376,0,0,0,0.0,0.0,0
39,hudi,org.apache.hudi.aws.cloudwatch.TestCloudWatchReporter.assertDimensions,7.0,1.0,0.4285714285714285,3.0,0.0,0,0.0,0,0.0,0.0,0.0,315.0,37.0,1.0,29.0,21.0,49.0,38.0,1059.0,240.0,1671.6192829443376,0,0,0,0.0,0.0,0
39,hudi,org.apache.hudi.config.TestHoodieWriteConfig.testPropertyLoading,26.0,5.0,0.0769230769230769,3.0,0.0,4,0.0,0,4.0,0.0,0.0,2251.0,26744.0,1.0,52.0,472.0,499.0,267.0,8611.0,1810.0,16400.04027980006,124,472,0,0.0,880.0,0
39,hudi,org.apache.hudi.config.TestHoodieWriteConfig.testDefaultIndexAccordingToEngineType,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2251.0,26744.0,1.0,52.0,472.0,499.0,267.0,8611.0,1810.0,16400.04027980006,124,472,0,0.0,880.0,0
39,hudi,org.apache.hudi.config.TestHoodieWriteConfig.testDefaultClusteringPlanStrategyClassAccordingToEngineType,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2251.0,26744.0,1.0,52.0,472.0,499.0,267.0,8611.0,1810.0,16400.04027980006,124,472,0,0.0,880.0,0
39,hudi,org.apache.hudi.config.TestHoodieWriteConfig.testDefaultClusteringExecutionStrategyClassAccordingToEngineType,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2251.0,26744.0,1.0,52.0,472.0,499.0,267.0,8611.0,1810.0,16400.04027980006,124,472,0,0.0,880.0,0
39,hudi,org.apache.hudi.config.TestHoodieWriteConfig.testDefaultMarkersTypeAccordingToEngineType,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2251.0,26744.0,1.0,52.0,472.0,499.0,267.0,8611.0,1810.0,16400.04027980006,124,472,0,0.0,880.0,0
39,hudi,org.apache.hudi.config.TestHoodieWriteConfig.saveParamsIntoOutputStream,7.0,3.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2251.0,26744.0,1.0,52.0,472.0,499.0,267.0,8611.0,1810.0,16400.04027980006,124,472,0,0.0,880.0,0
39,hudi,org.apache.hudi.config.TestHoodieWriteConfig.testEngineSpecificConfig,14.0,3.0,0.0714285714285714,2.0,0.0,1,0.0,0,5.0,0.0,0.0,2251.0,26744.0,1.0,52.0,472.0,499.0,267.0,8611.0,1810.0,16400.04027980006,124,472,0,0.0,880.0,0
