idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfiguration.setUp,4.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,301.0,75.0,3.0,10.0,52.0,42.0,27.0,1434.0,303.0,2202.2715754113483,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfiguration.testString,4.0,2.0,0.0,1.0,1.0,5,0.0,0,0.0,0.0,0.0,301.0,75.0,3.0,10.0,52.0,42.0,27.0,1434.0,303.0,2202.2715754113483,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfiguration.testURL,5.0,2.0,0.0,1.0,1.0,5,0.0,0,0.0,0.0,0.0,301.0,75.0,3.0,10.0,52.0,42.0,27.0,1434.0,303.0,2202.2715754113483,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfiguration.testFile,6.0,2.0,0.0,1.0,4.0,5,0.0,1,0.0,0.0,0.0,301.0,75.0,3.0,10.0,52.0,42.0,27.0,1434.0,303.0,2202.2715754113483,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfiguration.testAddeventTypeName,8.0,1.0,0.375,2.0,0.0,1,0.0,0,0.0,0.0,0.0,301.0,75.0,3.0,10.0,52.0,42.0,27.0,1434.0,303.0,2202.2715754113483,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfiguration.assertDefaultConfig,10.0,1.0,0.7,1.0,0.0,1,0.0,0,0.0,0.0,0.0,301.0,75.0,3.0,10.0,52.0,42.0,27.0,1434.0,303.0,2202.2715754113483,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfigurationCommonDBRef.testTypeMapping,5.0,1.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,665.0,204.0,2.0,8.0,61.0,36.0,11.0,3345.0,562.0,4560.754748580029,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfigurationCommonDBRef.tryInvalid,9.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,665.0,204.0,2.0,8.0,61.0,36.0,11.0,3345.0,562.0,4560.754748580029,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfigurationParser.testRegressionFileConfig,6.0,2.0,0.0,1.0,2.0,2,0.0,0,0.0,0.0,0.0,115.0,1.0,0.0,15.0,13.0,22.0,19.0,542.0,162.0,1019.8330922332228,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfigurationParser.testConfigurationDefaults,96.0,3.0,0.90625,87.0,0.0,0,0.0,0,16.0,0.0,0.0,115.0,1.0,0.0,15.0,13.0,22.0,19.0,542.0,162.0,1019.8330922332228,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfigurationParser.assertFileConfig,370.0,4.0,0.845945945945946,178.0,10.0,0,2.0,0,24.0,0.0,0.0,115.0,1.0,0.0,15.0,13.0,22.0,19.0,542.0,162.0,1019.8330922332228,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfigurationSchema7To8Upgrade.testIt,5.0,1.0,0.4,0.0,0.0,0,0.0,0,0.0,0.0,0.0,330.0,136.0,0.0,11.0,64.0,117.0,100.0,1885.0,315.0,2375.630176462865,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.configuration.TestConfigurationSchema7To8Upgrade.runAssertion,25.0,4.0,0.0,1.0,0.0,1,0.0,0,2.0,0.0,0.0,330.0,136.0,0.0,11.0,64.0,117.0,100.0,1885.0,315.0,2375.630176462865,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.util.TestTimePeriod.testLargestAbsoluteValue,14.0,1.0,0.7857142857142857,12.0,0.0,10,0.0,0,0.0,0.0,0.0,429.0,229.0,3.0,1.0,88.0,42.0,8.0,1871.0,244.0,1838.3517116108776,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.client.util.TestTimePeriod.testToStringISO8601,6.0,1.0,0.5,0.0,0.0,9,4.0,0,0.0,0.0,0.0,429.0,229.0,3.0,1.0,88.0,42.0,8.0,1871.0,244.0,1838.3517116108776,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.bytecodemodel.util.TestIdentifierUtil.testGetIdent,21.0,2.0,0.8571428571428571,0.0,0.0,0,0.0,0,10.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,6.0,5.0,62.0,28.0,115.55976278126256,0,0,1,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.bytecodemodel.util.TestIdentifierUtil.assertDiff,3.0,2.0,0.3333333333333333,1.0,0.0,1,0.0,0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,6.0,5.0,62.0,28.0,115.55976278126256,0,0,1,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.bytecodemodel.util.TestIdentifierUtil.assertNoop,3.0,2.0,0.3333333333333333,1.0,0.0,1,0.0,0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,6.0,5.0,62.0,28.0,115.55976278126256,0,0,1,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.collection.TestArrayBackedCollection.setUp,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,151.0,79.0,6.0,3.0,29.0,16.0,1.0,600.0,167.0,1068.2872524210964,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.collection.TestArrayBackedCollection.testGet,26.0,1.0,0.6153846153846154,12.0,0.0,4,0.0,0,0.0,0.0,0.0,151.0,79.0,6.0,3.0,29.0,16.0,1.0,600.0,167.0,1068.2872524210964,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.collection.TestCombinationEnumeration.testEnumerate,16.0,2.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,99.0,0.0,1.0,2.0,19.0,8.0,2.0,449.0,170.0,1038.1938909161834,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.collection.TestCombinationEnumeration.tryEnumerate,26.0,3.0,0.0,2.0,0.0,2,0.0,0,3.0,0.0,0.0,99.0,0.0,1.0,2.0,19.0,8.0,2.0,449.0,170.0,1038.1938909161834,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.collection.TestFlushedEventBuffer.setUp,7.0,2.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,51.0,0.0,0.0,2.0,6.0,7.0,4.0,131.0,62.0,302.2622340384714,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.collection.TestFlushedEventBuffer.testFlow,26.0,2.0,0.4230769230769231,12.0,0.0,3,0.0,0,0.0,0.0,0.0,51.0,0.0,0.0,2.0,6.0,7.0,4.0,131.0,62.0,302.2622340384714,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.collection.TestHashableMultiKey.testHashCode,13.0,1.0,0.7692307692307693,8.0,0.0,1,0.0,0,0.0,0.0,0.0,127.0,13.0,8.0,2.0,28.0,15.0,4.0,505.0,127.0,790.5189205179707,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.collection.TestHashableMultiKey.testEquals,20.0,1.0,0.85,18.0,0.0,1,0.0,0,0.0,0.0,0.0,127.0,13.0,8.0,2.0,28.0,15.0,4.0,505.0,127.0,790.5189205179707,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.collection.TestHashableMultiKey.testGet,10.0,1.0,0.7,5.0,0.0,2,0.0,0,0.0,0.0,0.0,127.0,13.0,8.0,2.0,28.0,15.0,4.0,505.0,127.0,790.5189205179707,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.collection.TestHashableMultiKey.testWithSet,22.0,1.0,0.3636363636363636,9.0,0.0,1,0.0,0,0.0,0.0,0.0,127.0,13.0,8.0,2.0,28.0,15.0,4.0,505.0,127.0,790.5189205179707,0,0,0,0.0,0.0,0
35,esper(590fa9c9eb854f1420b9d337b802aca19f963cc0),com.espertech.esper.common.internal.collection.TestInterchangeablePair.testEquals,25.0,2.0,0.88,23.0,0.0,1,0.0,0,0.0,0.0,0.0,113.0,0.0,2.0,0.0,16.0,10.0,2.0,493.0,128.0,793.6651742774643,0,0,0,0.0,0.0,0
