idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.itest.java.support.WithJetty.WithJetty,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.itest.java.support.WithJetty.WithJetty,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.itest.java.support.WithJetty.startJetty,47.0,3.0,0.0,0.0,2.0,3,0.0,0,1.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.itest.java.support.WithJetty.dontSendDateHeader,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.itest.java.support.WithJetty.setUpBeforeTest,5.0,3.0,0.0,0.0,0.0,0,0.0,0,3.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.itest.java.support.WithJetty.gotoProjectRoot,3.0,2.0,0.0,0.0,2.0,0,0.0,1,0.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.itest.java.support.WithJetty.isExecutedFromMaven,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.itest.java.support.WithJetty.stopJetty,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.examples.springmvc.support.WithJetty.startJetty,21.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.examples.springmvc.support.WithJetty.preConfigure,8.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.examples.springmvc.support.WithJetty.setUpBeforeTest,3.0,2.0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.examples.springmvc.support.WithJetty.stopJetty,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,169.0,20.0,1.0,19.0,15.0,43.0,35.0,401.0,141.0,845.1485612502263,0,0,0,0.0,0.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.path.json.JsonPathTest.getList,5.0,1.0,0.2,1.0,0.0,2,0.0,0,0.0,0.0,0.0,1095.0,2661.0,17.0,19.0,229.0,208.0,133.0,5581.0,724.0,6246.037233570825,0,229,0,0.0,348.0,0
75,rest-assured(bbede9fff77d4f1b751cdada0bdf8fe8d928919a),io.restassured.path.json.JsonPathTest.firstBookCategory,4.0,1.0,0.0,0.0,0.0,7,0.0,0,0.0,0.0,0.0,1095.0,2661.0,17.0,19.0,229.0,208.0,133.0,5581.0,724.0,6246.037233570825,0,229,0,0.0,348.0,0
