idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
45,seata,io.seata.codec.kryo.KryoCodecTest.before,3.0,2.0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,55.0,1.0,0.0,3.0,8.0,10.0,8.0,152.0,49.0,246.17014552146756,0,0,2,0.0,0.0,0
45,seata,io.seata.codec.kryo.KryoCodecTest.testBranchCommitRequest,16.0,1.0,0.3125,6.0,0.0,2,0.0,0,0.0,0.0,0.0,55.0,1.0,0.0,3.0,8.0,10.0,8.0,152.0,49.0,246.17014552146756,0,0,2,0.0,0.0,0
45,seata,io.seata.codec.kryo.KryoCodecTest.testBranchCommitResponse,16.0,1.0,0.25,5.0,0.0,2,0.0,0,0.0,0.0,0.0,55.0,1.0,0.0,3.0,8.0,10.0,8.0,152.0,49.0,246.17014552146756,0,0,2,0.0,0.0,0
45,seata,io.seata.codec.protobuf.convertor.BranchCommitRequestConvertorTest.convert2Proto,17.0,1.0,0.2941176470588235,6.0,0.0,2,0.0,0,0.0,0.0,0.0,72.0,1.0,0.0,8.0,5.0,35.0,33.0,108.0,50.0,234.106561356211,0,0,2,0.0,0.0,0
45,seata,io.seata.codec.protobuf.convertor.BranchCommitResponseConvertorTest.convert2Proto,18.0,1.0,0.2777777777777778,6.0,0.0,2,0.0,0,0.0,0.0,0.0,90.0,1.0,0.0,13.0,5.0,44.0,42.0,118.0,53.0,252.84628509668025,0,0,2,0.0,0.0,0
45,seata,io.seata.codec.protobuf.convertor.BranchRegisterRequestConvertorTest.convert2Proto,17.0,1.0,0.2941176470588235,6.0,0.0,2,0.0,0,0.0,0.0,0.0,65.0,1.0,0.0,7.0,5.0,33.0,31.0,126.0,52.0,251.4866591614769,0,0,2,0.0,0.0,0
45,seata,io.seata.codec.protobuf.convertor.BranchRegisterResponseConvertorTest.convert2Proto,14.0,1.0,0.2142857142857142,4.0,0.0,2,0.0,0,0.0,0.0,0.0,74.0,1.0,0.0,10.0,5.0,32.0,30.0,109.0,50.0,234.5673941114572,0,0,2,0.0,0.0,0
45,seata,io.seata.codec.protobuf.convertor.BranchReportRequestConvertorTest.convert2Proto,18.0,1.0,0.2777777777777778,6.0,0.0,2,0.0,0,0.0,0.0,0.0,71.0,1.0,0.0,9.0,5.0,37.0,35.0,118.0,51.0,243.30491584774893,0,0,2,0.0,0.0,0
45,seata,io.seata.codec.protobuf.convertor.BranchReportResponseConvertorTest.convert2Proto,13.0,1.0,0.2307692307692307,4.0,0.0,2,0.0,0,0.0,0.0,0.0,71.0,1.0,0.0,10.0,5.0,28.0,26.0,105.0,49.0,228.04405715771864,0,0,2,0.0,0.0,0
45,seata,io.seata.codec.protobuf.convertor.BranchRollbackRequestConvertorTest.convert2Proto,17.0,1.0,0.2941176470588235,6.0,0.0,2,0.0,0,0.0,0.0,0.0,73.0,1.0,0.0,8.0,5.0,35.0,33.0,120.0,52.0,248.9495706246664,0,0,2,0.0,0.0,0
