idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
53,spring-cloud-config,org.springframework.cloud.config.client.ConfigServiceBootstrapConfigurationTest.setUp,3.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,80.0,1.0,0.0,15.0,4.0,2.0,0.0,98.0,53.0,243.00327636954037,0,0,2,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.client.ConfigServiceBootstrapConfigurationTest.tearDown,5.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,80.0,1.0,0.0,15.0,4.0,2.0,0.0,98.0,53.0,243.00327636954037,0,0,2,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.client.ConfigServiceBootstrapConfigurationTest.overrideConfigServicePropertySourceLocatorWhenBeanIsProvided,11.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,80.0,1.0,0.0,15.0,4.0,2.0,0.0,98.0,53.0,243.00327636954037,0,0,2,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.client.tls.AbstractTlsSetup.createCertificates,15.0,4.0,0.0,0.0,0.0,2,0.0,0,2.0,0.0,0.0,91.0,4.0,0.0,5.0,11.0,15.0,11.0,211.0,64.0,342.51892054246827,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.client.tls.AbstractTlsSetup.saveKeyAndCert,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,91.0,4.0,0.0,5.0,11.0,15.0,11.0,211.0,64.0,342.51892054246827,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.client.tls.AbstractTlsSetup.saveCert,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,91.0,4.0,0.0,5.0,11.0,15.0,11.0,211.0,64.0,342.51892054246827,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.client.tls.AbstractTlsSetup.saveKeyStore,9.0,3.0,0.0,0.0,5.0,0,0.0,2,0.0,0.0,0.0,91.0,4.0,0.0,5.0,11.0,15.0,11.0,211.0,64.0,342.51892054246827,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.setup,3.0,2.0,0.0,0.0,1.0,0,0.0,0,1.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.tearDown,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.testStart_whenRepositoriesAreNull,5.0,1.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.testStart_withNativeEnvironmentRepository,6.0,1.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.testStart_withOneScmRepository,6.0,1.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.testStart_withTwoScmRepositories,8.0,1.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.testStart_withOneFileUrlScmRepository,6.0,1.0,0.0,1.0,1.0,1,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.testStart_withTwoMixedPathAndFileUrlScmRepositories,8.0,1.0,0.0,1.0,1.0,1,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.addScmRepository,4.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.createNativeEnvironmentRepository,6.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.createScmEnvironmentRepository,6.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.assertOnDirectory,5.0,1.0,0.4,2.0,0.0,0,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.createConfigurableEnvironment,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.monitor.FileMonitorConfigurationTest.getDirectory,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,323.0,90.0,1.0,33.0,54.0,76.0,59.0,1776.0,288.0,2154.850249983009,0,0,0,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.server.config.HttpClientVaultRestTemplateFactoryTest.setUp,3.0,2.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,38.0,0.0,0.0,5.0,3.0,3.0,2.0,37.0,28.0,101.10570155403828,0,0,1,0.0,0.0,0
53,spring-cloud-config,org.springframework.cloud.config.server.config.HttpClientVaultRestTemplateFactoryTest.authenticatedHttpsProxy,6.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,38.0,0.0,0.0,5.0,3.0,3.0,2.0,37.0,28.0,101.10570155403828,0,0,1,0.0,0.0,0
