idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.main,4.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.suite,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.TestBuddhistChronology,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.setUp,9.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.tearDown,9.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.testFactoryUTC,4.0,1.0,0.25,2.0,0.0,1,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.testFactory,4.0,1.0,0.25,2.0,0.0,2,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.testFactory_Zone,6.0,1.0,0.5,4.0,0.0,2,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.testEquality,7.0,1.0,0.5714285714285714,5.0,0.0,3,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.testWithUTC,6.0,1.0,0.5,4.0,0.0,4,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.testWithZone,8.0,1.0,0.625,6.0,0.0,4,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.testToString,6.0,1.0,0.5,0.0,0.0,4,4.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.testDurationFields,63.0,2.0,0.8888888888888888,45.0,0.0,3,0.0,0,1.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
33,joda-time,org.joda.time.chrono.TestBuddhistChronology.testDateFields,51.0,1.0,0.9215686274509804,36.0,0.0,2,0.0,0,0.0,0.0,0.0,254.0,53.0,2.0,14.0,27.0,38.0,27.0,985.0,287.0,1978.1881510163896,0,0,0,0.0,0.0,0
