idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
40,rrd4j,org.rrd4j.converter.ConverterTest.testRrdDbXml,42.0,3.0,1.5952380952380951,0.0,35.0,0,0.0,0,30.0,0.0,0.0,109.0,9.0,0.0,6.0,12.0,28.0,22.0,567.0,194.0,1230.0297049231838,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.converter.ConverterTest.test_3_l_64_8,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,109.0,9.0,0.0,6.0,12.0,28.0,22.0,567.0,194.0,1230.0297049231838,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.converter.ConverterTest.test_3_l_32_8,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,109.0,9.0,0.0,6.0,12.0,28.0,22.0,567.0,194.0,1230.0297049231838,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.converter.ConverterTest.test_3_l_32_4,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,109.0,9.0,0.0,6.0,12.0,28.0,22.0,567.0,194.0,1230.0297049231838,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.converter.ConverterTest.test_3_b_32_8,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,109.0,9.0,0.0,6.0,12.0,28.0,22.0,567.0,194.0,1230.0297049231838,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.converter.ConverterTest.test_1_b_64_8,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,109.0,9.0,0.0,6.0,12.0,28.0,22.0,567.0,194.0,1230.0297049231838,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.converter.ConverterTest.test_1_b_32_8,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,109.0,9.0,0.0,6.0,12.0,28.0,22.0,567.0,194.0,1230.0297049231838,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.converter.ConverterTest.test_1_l_32_4,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,109.0,9.0,0.0,6.0,12.0,28.0,22.0,567.0,194.0,1230.0297049231838,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.converter.ConverterTest.test_1_l_64_8,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,109.0,9.0,0.0,6.0,12.0,28.0,22.0,567.0,194.0,1230.0297049231838,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.converter.ConverterTest.testImport,5.0,2.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,109.0,9.0,0.0,6.0,12.0,28.0,22.0,567.0,194.0,1230.0297049231838,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.core.LongRunning.setup,9.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,102.0,6.0,1.0,12.0,13.0,26.0,21.0,387.0,108.0,643.5098668472165,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.core.LongRunning.run,23.0,3.0,0.0,0.0,0.0,1,0.0,0,2.0,0.0,0.0,102.0,6.0,1.0,12.0,13.0,26.0,21.0,387.0,108.0,643.5098668472165,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.core.LongRunning.testVersion1,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,102.0,6.0,1.0,12.0,13.0,26.0,21.0,387.0,108.0,643.5098668472165,0,0,0,0.0,0.0,1
40,rrd4j,org.rrd4j.core.LongRunning.testVersion2,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,102.0,6.0,1.0,12.0,13.0,26.0,21.0,387.0,108.0,643.5098668472165,0,0,0,0.0,0.0,1
40,rrd4j,org.rrd4j.core.LongRunning.buildRrdDb,16.0,3.0,0.0,0.0,3.0,0,0.0,0,0.0,0.0,0.0,102.0,6.0,1.0,12.0,13.0,26.0,21.0,387.0,108.0,643.5098668472165,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.core.RrdDbPoolTest.setBackendBefore,4.0,2.0,0.0,0.0,1.0,0,0.0,0,2.0,0.0,0.0,699.0,355.0,3.0,15.0,125.0,132.0,102.0,3466.0,530.0,4319.900929246042,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.core.RrdDbPoolTest.setBackendAfter,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,699.0,355.0,3.0,15.0,125.0,132.0,102.0,3466.0,530.0,4319.900929246042,0,0,0,0.0,0.0,0
40,rrd4j,org.rrd4j.core.RrdDbPoolTest.checkTreads,3.0,1.0,0.3333333333333333,1.0,0.0,0,1.0,0,0.0,0.0,0.0,699.0,355.0,3.0,15.0,125.0,132.0,102.0,3466.0,530.0,4319.900929246042,0,0,0,0.0,0.0,0
