idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
46,liquibase,liquibase.integration.cdi.CDILiquibaseTest.clearProperty,5.0,2.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,190.0,0.0,1.0,26.0,27.0,42.0,36.0,753.0,219.0,1450.6702848881766,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.CDILiquibaseTest.validateRunningState,7.0,1.0,0.2857142857142857,3.0,0.0,2,0.0,0,0.0,0.0,0.0,190.0,0.0,1.0,26.0,27.0,42.0,36.0,753.0,219.0,1450.6702848881766,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.CDILiquibaseTest.shouldntRunWhenShouldRunIsFalse,4.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,190.0,0.0,1.0,26.0,27.0,42.0,36.0,753.0,219.0,1450.6702848881766,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.CDILiquibaseTest.shouldRunWhenShouldRunIsTrue,4.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,190.0,0.0,1.0,26.0,27.0,42.0,36.0,753.0,219.0,1450.6702848881766,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.CDILiquibaseTest.shouldntRunWhenConfigShouldRunIsFalse,4.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,190.0,0.0,1.0,26.0,27.0,42.0,36.0,753.0,219.0,1450.6702848881766,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.CDILiquibaseTest.shouldRunWhenConfigShouldRunIsTrue,4.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,190.0,0.0,1.0,26.0,27.0,42.0,36.0,753.0,219.0,1450.6702848881766,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.setUpClass,17.0,4.0,0.0,0.0,0.0,0,0.0,0,10.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.getRootPath,6.0,2.0,0.0,0.0,2.0,0,0.0,1,0.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.setUp,5.0,2.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.mockBean,40.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.getTypes,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.getQualifiers,3.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.getScope,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.getName,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.getStereotypes,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.getBeanClass,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.isAlternative,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.isNullable,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
46,liquibase,liquibase.integration.cdi.SchemesCDIConfigBuilderTest.getInjectionPoints,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,268.0,8.0,0.0,24.0,36.0,73.0,65.0,1528.0,317.0,2324.15364540329,0,0,0,0.0,0.0,0
