idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
78,jsonex,org.jsonex.cliarg.CliParserTest.testParse,14.0,1.0,0.2857142857142857,1.0,0.0,3,0.0,0,0.0,0.0,0.0,141.0,17.0,1.0,13.0,26.0,49.0,39.0,587.0,180.0,1147.5044675690574,0,0,0,0.0,0.0,1
78,jsonex,org.jsonex.cliarg.TextFormatterTest.testAlignTabs,4.0,1.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,42.0,1.0,0.0,5.0,3.0,3.0,1.0,36.0,19.0,68.08685983066609,0,0,2,0.0,0.0,0
78,jsonex,org.jsonex.cliarg.TextFormatterTest.testIndent,4.0,1.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,42.0,1.0,0.0,5.0,3.0,3.0,1.0,36.0,19.0,68.08685983066609,0,0,2,0.0,0.0,0
78,jsonex,org.jsonex.core.charsource.ReaderCharSourceTest.createCharSource,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,123.0,0.0,1.0,3.0,29.0,26.0,18.0,587.0,148.0,943.5036733345584,0,0,0,0.0,0.0,0
78,jsonex,org.jsonex.core.charsource.ReaderCharSourceTest.testCharArraySource1,28.0,3.0,0.5,12.0,0.0,3,0.0,0,0.0,0.0,0.0,123.0,0.0,1.0,3.0,29.0,26.0,18.0,587.0,148.0,943.5036733345584,0,0,0,0.0,0.0,0
78,jsonex,org.jsonex.core.factory.InjectableFactoryTest.testGet,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,146.0,63.0,3.0,11.0,28.0,29.0,15.0,1119.0,176.0,1235.553564662899,0,0,0,0.0,0.0,0
78,jsonex,org.jsonex.core.factory.InjectableFactoryTest.testGet2,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,146.0,63.0,3.0,11.0,28.0,29.0,15.0,1119.0,176.0,1235.553564662899,0,0,0,0.0,0.0,0
78,jsonex,org.jsonex.core.factory.InjectableFactoryTest.testThreadLocalCache,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,146.0,63.0,3.0,11.0,28.0,29.0,15.0,1119.0,176.0,1235.553564662899,0,0,0,0.0,0.0,0
78,jsonex,org.jsonex.core.factory.InjectableFactoryTest.testSetInstance,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,146.0,63.0,3.0,11.0,28.0,29.0,15.0,1119.0,176.0,1235.553564662899,0,0,0,0.0,0.0,0
78,jsonex,org.jsonex.core.factory.InjectableFactoryTest.testHandlers,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,146.0,63.0,3.0,11.0,28.0,29.0,15.0,1119.0,176.0,1235.553564662899,0,0,0,0.0,0.0,0
