idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
32,jnr-posix,jnr.posix.CryptTest.before,3.0,2.0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0,2.0,0.0,22.0,12.0,37.09250944029979,0,0,2,0.0,0.0,0
32,jnr-posix,jnr.posix.CryptTest.testCrypt,14.0,3.0,0.3571428571428571,3.0,0.0,2,0.0,0,2.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0,2.0,0.0,22.0,12.0,37.09250944029979,0,0,2,0.0,0.0,0
32,jnr-posix,jnr.posix.FileStatTest.FileStatTest,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,73.0,741.0,1.0,0.0,41.0,39.0,0.0,344.0,103.0,601.58609070946,23,0,0,0.0,0.0,0
32,jnr-posix,jnr.posix.FileStatTest.addNBytes,17.0,3.0,0.0,0.0,3.0,0,0.0,0,1.0,0.0,0.0,73.0,741.0,1.0,0.0,41.0,39.0,0.0,344.0,103.0,601.58609070946,23,0,0,0.0,0.0,0
32,jnr-posix,jnr.posix.FileStatTest.setUpClass,3.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,73.0,741.0,1.0,0.0,41.0,39.0,0.0,344.0,103.0,601.58609070946,23,0,0,0.0,0.0,0
32,jnr-posix,jnr.posix.FileStatTest.tearDownClass,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,73.0,741.0,1.0,0.0,41.0,39.0,0.0,344.0,103.0,601.58609070946,23,0,0,0.0,0.0,0
32,jnr-posix,jnr.posix.FileStatTest.setUp,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,73.0,741.0,1.0,0.0,41.0,39.0,0.0,344.0,103.0,601.58609070946,23,0,0,0.0,0.0,0
32,jnr-posix,jnr.posix.FileStatTest.tearDown,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,73.0,741.0,1.0,0.0,41.0,39.0,0.0,344.0,103.0,601.58609070946,23,0,0,0.0,0.0,0
32,jnr-posix,jnr.posix.FileStatTest.filestat,18.0,2.0,0.2222222222222222,3.0,4.0,1,0.0,1,0.0,0.0,0.0,73.0,741.0,1.0,0.0,41.0,39.0,0.0,344.0,103.0,601.58609070946,23,0,0,0.0,0.0,0
32,jnr-posix,jnr.posix.FileStatTest.filestatDescriptor,13.0,2.0,0.0769230769230769,2.0,6.0,1,0.0,1,0.0,0.0,0.0,73.0,741.0,1.0,0.0,41.0,39.0,0.0,344.0,103.0,601.58609070946,23,0,0,0.0,0.0,0
