idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloConnectionParameters.testInstantiatesWithNullConfiguration,9.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,197.0,20.0,1.0,14.0,44.0,51.0,35.0,667.0,149.0,968.915716841428,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloConnectionParameters.testMissingInstanceName,8.0,1.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,197.0,20.0,1.0,14.0,44.0,51.0,35.0,667.0,149.0,968.915716841428,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloConnectionParameters.testMissingZooKeepers,8.0,1.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,197.0,20.0,1.0,14.0,44.0,51.0,35.0,667.0,149.0,968.915716841428,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloConnectionParameters.testMissingUserName,9.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,197.0,20.0,1.0,14.0,44.0,51.0,35.0,667.0,149.0,968.915716841428,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloConnectionParameters.testMissingPassword,9.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,197.0,20.0,1.0,14.0,44.0,51.0,35.0,667.0,149.0,968.915716841428,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloConnectionParameters.testSasl,10.0,1.0,0.2,3.0,0.0,1,0.0,0,0.0,0.0,0.0,197.0,20.0,1.0,14.0,44.0,51.0,35.0,667.0,149.0,968.915716841428,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloDefaultIndexScanner.addRow,5.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,222.0,38.0,1.0,22.0,35.0,43.0,30.0,984.0,316.0,2177.753783468512,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloDefaultIndexScanner.addRow,5.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,222.0,38.0,1.0,22.0,35.0,43.0,30.0,984.0,316.0,2177.753783468512,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloDefaultIndexScanner.addRow,5.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,222.0,38.0,1.0,22.0,35.0,43.0,30.0,984.0,316.0,2177.753783468512,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloDefaultIndexScanner.buildMockHandler,47.0,4.0,0.0,0.0,0.0,3,0.0,0,1.0,0.0,0.0,222.0,38.0,1.0,22.0,35.0,43.0,30.0,984.0,316.0,2177.753783468512,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloDefaultIndexScanner.testMatchNone,5.0,1.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,222.0,38.0,1.0,22.0,35.0,43.0,30.0,984.0,316.0,2177.753783468512,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloDefaultIndexScanner.testMatchRange,8.0,1.0,0.375,1.0,0.0,1,0.0,0,0.0,0.0,0.0,222.0,38.0,1.0,22.0,35.0,43.0,30.0,984.0,316.0,2177.753783468512,0,0,0,0.0,0.0,0
37,hive,org.apache.hadoop.hive.accumulo.TestAccumuloDefaultIndexScanner.testTooManyMatches,5.0,1.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,222.0,38.0,1.0,22.0,35.0,43.0,30.0,984.0,316.0,2177.753783468512,0,0,0,0.0,0.0,0
