idProject,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
58,spring-data-cassandra,org.springframework.data.cassandra.example.CqlTemplateExamples.examples,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,147.0,4.0,3.0,7.0,8.0,13.0,8.0,181.0,82.0,426.2767565637977,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.CqlTemplateExamples.findAllActors,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,147.0,4.0,3.0,7.0,8.0,13.0,8.0,181.0,82.0,426.2767565637977,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.CqlTemplateExamples.mapRow,6.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,147.0,4.0,3.0,7.0,8.0,13.0,8.0,181.0,82.0,426.2767565637977,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.CqlTemplateExamples.prepared,6.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,147.0,4.0,3.0,7.0,8.0,13.0,8.0,181.0,82.0,426.2767565637977,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.CqlTemplateExamples.other,6.0,2.0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,147.0,4.0,3.0,7.0,8.0,13.0,8.0,181.0,82.0,426.2767565637977,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.ReactiveCqlTemplateExamples.examples,23.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,135.0,8.0,5.0,6.0,13.0,26.0,18.0,354.0,90.0,528.2367221820397,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.ReactiveCqlTemplateExamples.mapRow,6.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,135.0,8.0,5.0,6.0,13.0,26.0,18.0,354.0,90.0,528.2367221820397,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.ReactiveCqlTemplateExamples.mapRow,6.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,135.0,8.0,5.0,6.0,13.0,26.0,18.0,354.0,90.0,528.2367221820397,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.ReactiveCqlTemplateExamples.findAllActors,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,135.0,8.0,5.0,6.0,13.0,26.0,18.0,354.0,90.0,528.2367221820397,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.ReactiveCqlTemplateExamples.mapRow,6.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,135.0,8.0,5.0,6.0,13.0,26.0,18.0,354.0,90.0,528.2367221820397,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.ReactiveCqlTemplateExamples.insert,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,135.0,8.0,5.0,6.0,13.0,26.0,18.0,354.0,90.0,528.2367221820397,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.ReactiveCqlTemplateExamples.update,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,135.0,8.0,5.0,6.0,13.0,26.0,18.0,354.0,90.0,528.2367221820397,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.example.ReactiveCqlTemplateExamples.delete,4.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,135.0,8.0,5.0,6.0,13.0,26.0,18.0,354.0,90.0,528.2367221820397,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.test.util.CassandraExtension.currentCqlSession,10.0,4.0,0.0,0.0,0.0,1,0.0,0,1.0,0.0,0.0,208.0,19.0,3.0,14.0,18.0,18.0,11.0,445.0,154.0,939.103439453601,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.test.util.CassandraExtension.currentSystemSession,8.0,4.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,208.0,19.0,3.0,14.0,18.0,18.0,11.0,445.0,154.0,939.103439453601,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.test.util.CassandraExtension.getResources,5.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,208.0,19.0,3.0,14.0,18.0,18.0,11.0,445.0,154.0,939.103439453601,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.test.util.CassandraExtension.beforeAll,2.0,3.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,208.0,19.0,3.0,14.0,18.0,18.0,11.0,445.0,154.0,939.103439453601,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.test.util.CassandraExtension.afterAll,13.0,2.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,208.0,19.0,3.0,14.0,18.0,18.0,11.0,445.0,154.0,939.103439453601,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.test.util.CassandraExtension.postProcessTestInstance,2.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,208.0,19.0,3.0,14.0,18.0,18.0,11.0,445.0,154.0,939.103439453601,0,0,0,0.0,0.0,0
58,spring-data-cassandra,org.springframework.data.cassandra.test.util.CassandraExtension.getKeyspaceName,2.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,208.0,19.0,3.0,14.0,18.0,18.0,11.0,445.0,154.0,939.103439453601,0,0,0,0.0,0.0,0
